,式別,馬番,配当,人気
0,単勝,3,1320,4
1,複勝,3,140,4
2,複勝,1,110,1
3,複勝,11,120,2
4,枠連,1-3,520,3
5,馬連,1-3,480,3
6,ワイド,1-3,170,3
7,ワイド,3-11,390,6
8,ワイド,1-11,130,1
9,馬単,3→1,1760,7
10,3連複,1-3-11,480,2
11,3連単,3→1→11,5460,18
