,式別,馬番,配当,人気
0,単勝,8,260,2
1,複勝,8,110,1
2,複勝,1,110,3
3,複勝,2,110,2
4,馬連,1-8,210,1
5,ワイド,1-8,110,1
6,ワイド,2-8,160,3
7,ワイド,1-2,150,2
8,馬単,8→1,490,2
9,3連複,1-2-8,230,1
10,3連単,8→1→2,1010,2
