,式別,馬番,配当,人気
0,単勝,11,1080,6
1,複勝,11,380,5
2,複勝,9,250,3
3,複勝,12,400,6
4,枠連,5-6,1940,10
5,馬連,9-11,3140,12
6,ワイド,9-11,950,9
7,ワイド,11-12,1850,24
8,ワイド,9-12,1330,15
9,馬単,11→9,6500,23
10,3連複,9-11-12,12080,44
11,3連単,11→9→12,69960,230
