,式別,馬番,配当,人気
0,単勝,10,290,1
1,複勝,10,150,1
2,複勝,13,420,7
3,複勝,9,340,5
4,枠連,5-7,1110,4
5,馬連,10-13,2670,5
6,ワイド,10-13,1010,8
7,ワイド,9-10,630,3
8,ワイド,9-13,3380,38
9,馬単,10→13,4500,9
10,3連複,9-10-13,9580,23
11,3連単,10→13→9,41590,80
