,式別,馬番,配当,人気
0,単勝,1,400,2
1,複勝,1,170,2
2,複勝,9,480,8
3,複勝,6,310,5
4,枠連,1-8,550,1
5,馬連,1-9,5030,19
6,ワイド,1-9,1380,18
7,ワイド,1-6,940,13
8,ワイド,6-9,2080,25
9,馬単,1→9,7570,28
10,3連複,1-6-9,13960,43
11,3連単,1→9→6,70850,218
