,式別,馬番,配当,人気
0,単勝,5,670,4
1,複勝,5,160,4
2,複勝,10,110,1
3,複勝,1,150,3
4,枠連,5-8,720,4
5,馬連,5-10,810,4
6,ワイド,5-10,310,4
7,ワイド,1-5,370,6
8,ワイド,1-10,220,2
9,馬単,5→10,1790,9
10,3連複,1-5-10,940,3
11,3連単,5→10→1,6110,19
