,式別,馬番,配当,人気
0,単勝,4,440,3
1,複勝,4,160,3
2,複勝,8,120,1
3,複勝,3,190,4
4,枠連,4-6,540,2
5,馬連,4-8,720,2
6,ワイド,4-8,320,2
7,ワイド,3-4,570,7
8,ワイド,3-8,410,4
9,馬単,4→8,1610,4
10,3連複,3-4-8,1700,4
11,3連単,4→8→3,8730,20
