,式別,馬番,配当,人気
0,単勝,6,150,1
1,複勝,6,110,1
2,複勝,3,180,3
3,複勝,2,460,8
4,枠連,3-4,470,2
5,馬連,3-6,600,3
6,ワイド,3-6,280,2
7,ワイド,2-6,650,8
8,ワイド,2-3,2430,24
9,馬単,6→3,770,3
10,3連複,2-3-6,3660,12
11,3連単,6→3→2,10170,32
