,式別,馬番,配当,人気
0,単勝,5,200,1
1,複勝,5,110,1
2,複勝,2,130,3
3,複勝,14,120,2
4,枠連,1-3,400,2
5,馬連,2-5,470,2
6,ワイド,2-5,180,2
7,ワイド,5-14,180,1
8,ワイド,2-14,240,3
9,馬単,5→2,730,2
10,3連複,2-5-14,460,1
11,3連単,5→2→14,1850,2
