,式別,馬番,配当,人気
0,単勝,8,210,1
1,複勝,8,110,2
2,複勝,2,130,3
3,複勝,1,110,1
4,馬連,2-8,910,5
5,ワイド,2-8,250,5
6,ワイド,1-8,140,1
7,ワイド,1-2,240,3
8,馬単,8→2,1270,5
9,3連複,1-2-8,470,2
10,3連単,8→2→1,2530,6
