,式別,馬番,配当,人気
0,単勝,8,1950,8
1,複勝,8,420,8
2,複勝,9,160,1
3,複勝,3,290,7
4,枠連,4-5,1450,5
5,馬連,8-9,4600,21
6,ワイド,8-9,1540,22
7,ワイド,3-8,2470,32
8,ワイド,3-9,890,8
9,馬単,8→9,11560,49
10,3連複,3-8-9,13290,45
11,3連単,8→9→3,102470,346
