,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アブキールベイ,牝4,55.5,吉村,坂口,444(+6),栗東,2022101623,1216,ファインニードル,アゴベイ,ハーツクライ,0.676469002324054,4,-0.0384796991652008,12,,9,43.9,50.2,43.6,14
1,1,2,ダノンマッキンリー,牡5,58.0,高杉,藤原,472(+4),栗東,2021105774,1213,モーリス,ホームカミングクイーン,Holy Roman Emperor,0.2987356309432202,6,-0.1319798332744544,9,,17,45.7,41.1,45.0,9
2,2,3,アルテヴェローチェ,牡4,57.0,国分優,須貝,460(0),栗東,2022104751,1125,モーリス,クルミネイト,ディープインパクト,-0.997060432677523,16,-0.4527275217402183,16,,6,43.8,51.5,43.6,15
3,2,4,カルプスペルシュ,牝4,54.0,横山武,石坂,470(+4),栗東,2022104960,1170,シュヴァルグラン,パロネラ,ロードカナロア,0.8892734762324868,2,0.0141956754694301,2,,1,63.2,85.1,81.3,1
4,3,5,ウインアイオライト,牝6,52.0,高倉,矢嶋,478(0),美浦,2020105203,1130,スクリーンヒーロー,コスモクリスタル,マイネルラヴ,-0.6439562462733717,12,-0.3653238362711874,18,,14,43.8,43.5,43.6,13
5,3,6,ヤマニンアルリフラ,牡5,57.5,団野,斉藤崇,502(+10),栗東,2021106601,1180,イスラボニータ,ヤマニンパピオネ,スウェプトオーヴァーボード,-1.022901020652949,17,-0.4591238282998745,8,,15,48.0,43.5,46.5,8
6,4,7,オタルエバー,牡7,57.0,幸,中竹,502(0),栗東,2019105658,732,リオンディーズ,ルージュクール,Redoute's Choice,-0.2871018710175261,9,-0.2769918686138854,14,,16,43.9,43.1,43.5,16
7,4,8,イコサン,牡6,55.0,斎藤,長谷川,518(+20),栗東,2020106914,1178,ビッグアーサー,メイショウトモシビ,ハーツクライ,-0.4558899228236818,11,-0.3187718824427508,11,,11,43.9,44.9,43.6,12
8,5,9,ビッグシーザー,牡6,58.5,北村友,西園正,520(0),栗東,2020100896,1102,ビッグアーサー,アンナペレンナ,Tale of Ekati,-0.4059787539454851,10,-0.3064173982027127,3,,12,56.7,44.8,56.2,5
9,5,10,ナムラアトム,牡5,55.0,菱田,長谷川,490(0),栗東,2021102888,1144,リアルインパクト,サンクイーン,Storm Cat,-0.9345025679825416,15,-0.437242607825445,10,,4,44.0,53.3,43.6,11
10,6,11,ヤブサメ,牡5,57.0,武豊,石橋,502(+4),栗東,2021103116,666,ファインニードル,ステラーホープ,グラスワンダー,-0.8277261731854229,13,-0.4108123054226222,6,,7,51.0,51.4,51.5,6
11,6,12,エーティーマクフィ,牡7,58.5,富田,武英,482(+2),栗東,2019105859,1168,マクフィ,テンシンランマン,ハーツクライ,0.0244245143430033,8,-0.1998799134183417,1,,2,82.7,55.9,59.1,3
12,7,13,エイシンフェンサー,牝6,56.5,川又,吉村,484(+6),栗東,2020100105,1166,ファインニードル,エーシンパナギア,エイシンサンディ,0.5145901007049167,5,-0.0785494948401719,7,,13,49.6,44.3,48.8,7
13,7,14,フィオライア,牝5,54.0,太宰,西園正,470(-2),栗東,2021101924,1037,ファインニードル,フルールシチー,サクラバクシンオー,0.1850607783334355,7,-0.1601177071536162,15,,5,43.8,53.3,43.5,17
14,7,15,カリボール,牡10,56.0,酒井,西村,514(+2),栗東,2016104668,1034,ジャスタウェイ,レイズアンドコール,サクラバクシンオー,-0.830177282299178,14,-0.4114190271163257,13,,10,43.9,48.1,43.8,10
15,8,16,ロードフォアエース,牡5,57.5,岩田望,友道,556(+2),栗東,2021100130,1174,ロードカナロア,イトワズマジック,War Front,-1.6358594600279344,18,-0.6108490943928664,5,,8,51.7,50.2,57.4,4
16,8,17,レイピア,牡4,57.0,佐々木,中竹,516(+10),栗東,2022103066,1197,タワーオブロンドン,アンナトルテ,エンパイアメーカー,1.6010084457544522,1,0.1903710418589032,4,,3,56.6,55.1,61.8,2
17,8,18,エコロレジーナ,牝6,54.0,池添,菊沢,508(0),美浦,2020101262,1032,アメリカンペイトリオット,ハーズシャドウ,オルフェーヴル,0.8522329620075307,3,0.0050270573120013,17,,18,43.8,40.9,43.5,18
