,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,リゾートライン,牡3,57.0,菅原明,伊坂,506(+4),美浦,2023103619,1179,ドレフォン,インバウンド,ロードカナロア,0.579498539507339,5,-0.06142906049717375,5,,
1,1,2,キミガイチバンイイ,牡3,57.0,木幡巧,鈴木慎,478(-2),美浦,2023100101,1162,スズカコーズウェイ,エアブライス,ハービンジャー,0.6605902399372799,3,-0.04175988272280818,3,,
2,2,3,セーヌデローヴ,牡3,54.0,▲遠藤,黒岩,448(+6),美浦,2023102504,1218,ダノンキングリー,レローヴ,ヴィクトワールピサ,0.5956055521074666,4,-0.05752222795369338,4,,
3,2,4,グラスアロー,牡3,54.0,▲上里,菊川,494(+24),美浦,2023106351,1217,イスラボニータ,グラスルビー,シングスピール,-0.028789595798146012,10,-0.2089722419562636,10,,
4,3,5,アイアンナックル,牡3,57.0,田辺,尾形,454(+6),美浦,2023100633,1075,ゴールドドリーム,オルガンパイプ,サウスヴィグラス,0.5493818553630289,7,-0.06873400553184635,7,,
5,3,6,ナックスプレンダー,牡3,57.0,吉田豊,小野,506(0),美浦,2023100282,733,エスポワールシチー,アルフィルク,アグネスタキオン,-1.7583080951831782,15,-0.6284751830476046,15,,
6,4,7,シカゴキャッツ,牡3,57.0,原,新開,488(+4),美浦,2023102530,1184,エスポワールシチー,セルブロックタンゴ,ロードカナロア,-0.3596288052249308,11,-0.2892188663388414,11,,
7,4,8,オダイ,牝3,53.0,△長浜,根本,420(-14),美浦,2023100892,1214,フォーウィールドライブ,ナリタアルテミス,ネオユニヴァース,-0.4607026246961071,13,-0.31373480216177146,13,,
8,5,9,タイセイゴッシュ,牡3,57.0,キング,池上,494(+18),美浦,2023106037,5643,アルアイン,タイセイパルフェ,ロードカナロア,0.5667466910900852,6,-0.06452208200419494,6,,
9,5,10,ケブランリ,牡3,57.0,ルメール,加藤士,500(-2),美浦,2023107382,5339,ゴールドドリーム,カロンセギュール,Forest Camp,0.45222295610553775,8,-0.09230035882971935,8,,
10,6,11,ニンジャトットリ,牡3,57.0,木幡育,松永康,470(+4),美浦,2023106658,1167,ミッキーアイル,ディアデム,シンボリクリスエス,-2.332893872588219,16,-0.7678436972418016,16,,
11,6,12,ツイスティドシルク,牡3,57.0,津村,武藤,494(+6),美浦,2023101125,1092,ファインニードル,ザマンダ,コマンズ,0.17881402484940673,9,-0.1586169959881943,9,,
12,7,13,ピコテーパー,牡3,57.0,杉原,伊藤大,508(+10),美浦,2023105562,1135,シルバーステート,ラテアート,サクラバクシンオー,1.5161565480025023,1,0.16576179609105837,1,,
13,7,14,モーゲンセン,牡3,57.0,戸崎圭,斎藤誠,518(0),美浦,2023110008,5386,Mendelssohn,Pioneer Queen,Pioneerof the Nile,-1.640005024278876,14,-0.5997802103126274,14,,
14,8,15,ヴァルボナ,牡3,57.0,横山和,田村,488(+18),美浦,2023106721,1140,ミッキーアイル,マダムヴァシュモン,Teofilo,-0.3898044492795067,12,-0.29653811238028077,12,,
15,8,16,リオンアンサー,牝3,55.0,柴田善,佐藤吉,428(+8),美浦,2023100328,641,リオンディーズ,ポリアンサ,ハービンジャー,1.0827518663233953,2,0.0606374284061854,2,,
