,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジョードリウム,牡4,57.0,吉村,清水久,502(-4),栗東,2022100997,1216,ホッコータルマエ,ジョーアラマート,キングヘイロー,-0.5518682499998334,7,-0.8856925012431326,8,,9,42.0,45.0,42.1,8
1,2,2,リュキア,牡4,57.0,秋山稔,小椋,460(+4),栗東,2022107167,1181,アメリカンペイトリオット,アンビホールドゥン,Bluegrass Cat,-1.3968805149736605,11,-1.366896100355116,9,,7,40.7,45.5,40.0,9
2,3,3,ザックザク,牡4,57.0,北村友,渡辺,518(+2),栗東,2022100476,1102,フォーウィールドライブ,ケージーハッピー,ジェイドロバリー,1.3996834962540603,1,0.2256448876641592,5,,2,53.5,55.7,53.8,4
3,4,4,コヒロ,牝4,52.0,▲森田,羽月,390(-20),栗東,2022100087,1222,ルヴァンスレーヴ,アカカホール,ダイワメジャー,0.1446342209331132,5,-0.4890598017003579,11,,11,40.3,43.8,39.8,11
4,5,5,ポンピエ,牡5,58.0,佐々木,西園正,462(+4),栗東,2021104945,1197,レッドファルクス,アルティメイトラブ,シンボリクリスエス,0.212968174783847,3,-0.4501461126362781,2,,1,56.6,78.3,73.2,1
5,6,6,レイワサンサン,セ5,58.0,岩田望,高柳大,504(+18),栗東,2021102406,1174,スワーヴリチャード,カロンセギュール,Forest Camp,0.7884479215568884,2,-0.1224314310371684,3,,4,55.8,48.9,55.6,3
6,6,7,メイショウサチダケ,牡5,58.0,武豊,鈴木孝,498(-2),栗東,2021103210,666,アドミラブル,メイショウハバネラ,アイルハヴアナザー,-0.2736817476863875,6,-0.7272754560872845,1,,3,72.8,50.6,56.5,2
7,7,8,ルクスコスモス,牝4,55.0,斎藤,高橋一,458(-10),栗東,2022101126,1178,モズアスコット,サトノルミナス,ディープインパクト,-1.0784250011763554,8,-1.185547325019807,7,,5,44.4,46.6,49.1,6
8,7,9,ニシノジェダイ,牡4,57.0,池添,宮本,458(-4),栗東,2022106998,1032,ゴールドドリーム,スターペスユウコ,バトルライン,0.1532914620695095,4,-0.4841298193014122,4,,8,54.3,45.1,51.9,5
9,8,10,タツアレックス,牡5,58.0,城戸,的場,490(-10),美浦,2021106401,1147,タツゴウゲキ,メグリ,フジキセキ,-1.3432044950639015,9,-1.336329568912661,10,,10,40.3,44.9,39.9,10
10,8,11,ディーエストッキー,牡5,58.0,幸,橋口,472(+2),栗東,2021105098,732,レッドスパーダ,セデュウシング,アグネスタキオン,-1.3714114731933225,10,-1.3523924119725437,6,,6,49.3,45.7,48.1,7
