,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アウダーシア,牡3,57.0,ルメール,手塚久,500(+6),美浦,2023107321,5339,キズナ,リリーノーブル,ルーラーシップ,-1.7096674218578396,14,-0.2669709914125628,1,,1,76.5,85.7,81.6,1
1,1,2,マイネルグレート,牡3,57.0,荻野極,鹿戸,468(+8),美浦,2023106432,1160,ダノンバラード,オーサムボス,Street Boss,-0.4130647743221276,8,-0.1184918273351742,11,,12,44.0,44.9,43.3,13
2,2,3,スミレノハナ,牝3,51.0,★谷原,加藤和,448(-12),美浦,2023101438,1219,ブラックタイド,パワフルラリマー,サクラバクシンオー,-0.4481195017074835,11,-0.1225060846167173,15,,14,38.4,44.4,41.2,15
3,2,4,ナックホワイト,牝3,55.0,大野,杉浦,480(+2),美浦,2023103885,1096,ブリックスアンドモルタル,イタリアンホワイト,ステイゴールド,0.7476313161707191,2,0.0144241323783232,5,,2,55.7,52.9,57.2,3
4,3,5,スカイドリーマー,牝3,55.0,三浦,木村,436(-6),美浦,2023104406,1122,コントレイル,フォローアドリーム,Giant's Causeway,0.5647945202058179,3,-0.0065132416730503,3,,7,55.7,48.9,49.8,7
5,3,6,フォンドルレール,牡3,57.0,田辺,戸田,428(+6),美浦,2023103799,1075,ルヴァンスレーヴ,ダンスウィズキトゥン,Kitten's Joy,-0.0367939365909033,7,-0.0754035461572722,8,,5,53.7,50.5,48.9,8
6,4,7,スカイリッチ,牡3,57.0,菅原明,小笠,430(+10),美浦,2023103458,1179,ハービンジャー,セウアズール,ディープインパクト,-2.9405656313702218,16,-0.4079260770435436,4,,10,55.7,47.0,49.9,6
7,4,8,ダイユウアレグロ,牡3,57.0,岩田康,松永康,528(+6),美浦,2023103298,5203,レイデオロ,レッドエレノア,ハーツクライ,0.3156936915215033,5,-0.0350387756015264,6,,6,55.4,49.4,51.0,5
8,5,9,カズシ,牡3,57.0,松山,高柳瑞,472(-2),美浦,2023102662,1126,リアルスティール,ノリミ,サマーバード,-0.7596449061448055,12,-0.1581801068220823,2,,4,56.3,51.7,58.1,2
9,5,10,ミサダメキメル,牡3,54.0,▲遠藤,高橋文,456(+8),美浦,2023106612,1218,アメリカンペイトリオット,クモリナキマナコ,エピファネイア,0.3355021395472763,4,-0.0327704308544853,10,,11,44.1,45.1,45.8,10
10,6,11,グリーンガーネット,牝3,55.0,木幡巧,牧,466(+6),美浦,2023101215,1162,ダノンプレミアム,ニシノマドカ,ジャングルポケット,0.8696186983565364,1,0.0283933962614129,9,,9,48.7,47.1,48.1,9
11,6,12,アドマイヤフク,牝3,55.0,戸崎圭,加藤征,424(-4),美浦,2023101048,5386,アドマイヤマーズ,アドマイヤナイト,アドマイヤムーン,-1.108721981355444,13,-0.1981543213004834,7,,8,53.9,47.6,53.4,4
12,7,13,ソルプレーザ,牡3,57.0,武藤,菊川,478(+2),美浦,2023105712,1169,エイシンフラッシュ,ヨッテウタッテ,オレハマッテルゼ,-0.4372250445373153,10,-0.1212585166769342,16,,16,36.3,43.9,39.5,16
13,7,14,オーケーグリット,牡3,57.0,石川,相沢,462(-4),美浦,2023101880,1150,ハービンジャー,ヒアーズトウショウ,フジキセキ,-2.4595139893230717,15,-0.3528389261535106,14,,3,39.6,51.9,42.1,14
14,8,15,ティブロン,牡3,55.0,△長浜,矢嶋,540(+2),美浦,2023105139,1214,リオンディーズ,ナイアガラモンロー,アドマイヤムーン,-0.4140409349490818,9,-0.1186036113996066,13,,13,42.2,44.7,44.4,12
15,8,16,マイネルアルゴー,牡3,57.0,原,清水英,438(-2),美浦,2023106462,1184,スクリーンヒーロー,バトーブラン,ゴールドシップ,0.1947937468845086,6,-0.0488835126540235,12,,15,43.8,44.0,45.5,11
