,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,プリンセッサ,牝4,55.0,菱田,牧田,504(-6),栗東,2022102138,1144,ナダル,アンドリエッテ,ディープインパクト,-0.6749292015783971,10,-0.0291942736347745,4,,6,50.8,45.3,46.6,8
1,2,2,キングブルー,牡5,58.0,岩田望,四位,488(+2),栗東,2021104176,1174,ロードカナロア,ルルパンブルー,ジャングルポケット,-1.4340288453636676,11,-0.0588142140122593,3,,4,51.8,47.5,51.7,3
2,3,3,ヒデノレインボー,牡7,58.0,斎藤,梅田,510(-2),栗東,2019102705,1178,シニスターミニスター,カリビアンセレブ,ゴールドアリュール,0.7572743647313426,3,0.0266900685458888,8,,8,45.1,44.9,44.1,9
3,4,4,ブルックリンダンス,牡4,57.0,横山武,田中克,492(-4),栗東,2022105791,1170,ルヴァンスレーヴ,サダムグランジュテ,キングカメハメハ,-0.0170618651831822,6,-0.0035244008587135,6,,5,50.0,45.8,47.8,7
4,5,5,ソウルアンドジャズ,セ5,58.0,高杉,武井,506(+2),美浦,2021106694,1213,ブリックスアンドモルタル,ナスノシベリウス,Unbridled's Song,0.1825861651090606,5,0.0042658316913247,2,,3,53.1,53.3,53.2,2
5,6,6,ジョータルマエ,セ6,58.0,鮫島良,河嶋,500(+8),栗東,2020100771,1099,ホッコータルマエ,ジョーイロンデル,クロフネ,2.085889569260834,2,0.0785324102792429,5,,1,50.1,77.2,50.0,4
6,6,7,サンライズバレット,牡4,57.0,吉村,茶木,512(+2),栗東,2022102218,1216,リアルスティール,フォローガーネット,サンライズペガサス,-0.6333273228086485,8,-0.0275709753249417,1,,2,77.0,57.8,77.6,1
7,7,8,ウインアルドーレ,牡5,58.0,団野,西園翔,514(+8),栗東,2021106192,1180,ビーチパトロール,アルデュール,フレンチデピュティ,0.3149636762514032,4,0.0094311799027977,7,,10,48.1,44.5,49.7,5
8,7,9,フイノマジワリ,牝5,56.0,藤懸,竹内,446(-1),美浦,2021101415,1138,ジャスタウェイ,ターキー,Sinndar,-0.6333273228086485,8,-0.0275709753249417,10,,7,41.1,44.9,40.7,11
9,8,10,アルベリック,牡5,58.0,池添,中竹,486(-2),栗東,2021101554,1032,エイシンヒカリ,エイシンウィキ,キングカメハメハ,2.302862013195948,1,0.0869986385346908,9,,9,42.2,44.6,47.8,6
10,8,11,サイモンルモンド,セ9,58.0,秋山稔,根本,462(+2),美浦,2017106722,1181,ダノンシャンティ,プレゼンスウーマン,サクラローレル,-0.5724440942716765,7,-0.0251953219913932,11,,11,40.7,44.3,40.8,10
