,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アロハマウロア,牝2,53.0,◇永島,藤野,栗東,2023100537,01187,エスポワールシチー  ,ジャンニーナ  ,ロードカナロア  ,-2.911704331799552,12
1,2,2,レザーアンドレース,牝2,54.0,☆吉村,平田,栗東,2023103378,01216,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ガールズバンド  ,ディープインパクト  ,-0.7236816793461107,4
2,3,3,ウイッチボニータ,牝2,55.0,松山,石坂,栗東,2023106638,01126,イスラボニータ  ,ウイッチクイーン  ,キングヘイロー  ,-2.833167819026927,11
3,4,4,アンジュプロミス,牝2,52.0,▲古川奈,矢作,栗東,2023102577,01190,ドレフォン  Drefong(米)  ,サンビスタ  ,スズカマンボ  ,-1.6510956949685636,8
4,4,5,アメジストブルー,牝2,55.0,和田竜,浜田,栗東,2023104768,01018,アジアエクスプレス  ,サンシアトル  ,シンボリクリスエス  ,-3.0023316352518052,13
5,5,6,サンタカリス,牝2,55.0,太宰,秋山,栗東,2023100986,01037,マテラスカイ  ,センターグランタス  ,アグネスタキオン  ,-0.3985731728563664,2
6,5,7,エボニードール,牝2,55.0,岩田望,寺島,栗東,2023102889,01174,キタサンブラック  ,ヴィクタシア  ,Bluegrass Cat  ,-0.7084126226194389,3
7,6,8,サンタクローチェ,牝2,55.0,城戸,西村,栗東,2023102480,01147,フィレンツェファイア  ,ヘーザ  ,フレンチデピュティ  French Deputy(米)  ,-0.2900638778861376,1
8,6,9,フェスティヴドレス,牝2,55.0,菱田,岡田,栗東,2023101113,01144,パイロ  Pyro(米)  ,エンジェヌー  ,コマンズ  Commands(豪)  ,-1.273181507163,5
9,7,10,ラブルラウザー,牝2,55.0,川田,大久保,栗東,2023101166,01088,パイロ  Pyro(米)  ,ポピュリズム  ,ダイワメジャー  ,-2.5608607306545745,9
10,7,11,ファインブルー,牝2,55.0,松若,藤野,栗東,2023104469,01154,ミッキーグローリー  ,ファミリーソング  ,グラスワンダー  ,-2.596152736453524,10
11,8,12,ツーエムボヌール,牝2,52.0,▲和田陽,本田,栗東,2023104454,01223,モズアスコット  ,エイシンベティー  ,アニマルキングダム  Animal Kingdom(米)  ,-1.3066812880968206,6
12,8,13,ビタールート,牝2,55.0,モレイラ,奥村豊,栗東,2023107132,05509,インディチャンプ  ,トレジャーステイト  ,Oasis Dream  (英)  ,-1.3905043289619732,7
