,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ソードスレイプニル,牝2,55.0,菅原明,鈴木慎,美浦,2023103942,01179,インディチャンプ  ,ゴールドエンジェル  ,クロフネ  ,-1.8223837010997075,13
1,2,2,ラブソング,牝2,55.0,丸田,尾関,美浦,2023102312,01117,ミスターメロディ  ,シティーポップ  ,ロードカナロア  ,-1.3300688674128303,7
2,2,3,パソドブレ,牝2,55.0,柴田大,中川,美浦,2023105547,01009,リアルインパクト  ,パッシオーネ  ,ゼンノロブロイ  ,-2.435414114821721,14
3,3,4,カラーオブサクセス,牝2,55.0,菊沢,武市,美浦,2023102896,01161,ゴールドドリーム  ,カラフルワード  ,キングカメハメハ  ,-1.4575311816689551,9
4,3,5,アビエーション,牝2,55.0,内田博,佐藤吉,美浦,2023104221,00422,アメリカンペイトリオット  ,シャンパンサーベル  ,キンシャサノキセキ  ,-1.1366984037674934,4
5,4,6,リケアリングイネ,牝2,55.0,原,上原博,美浦,2023107439,01184,リアルスティール  ,チルノ  ,Kingman  (英)  ,-0.8707232140101304,2
6,4,7,サトミノアカリ,牝2,52.0,▲小林美,鈴木伸,美浦,2023103139,01206,シャンハイボビー  Shanghai Bobby(米)  ,デヒアバーズ  ,デヒア  Dehere(米)  ,-1.5993915528731768,10
7,5,8,クイーンレグナント,牝2,55.0,荻野極,嘉藤,美浦,2023101106,01160,タワーオブロンドン  ,ヴァラークラウン  ,ダノンシャンティ  ,-1.2317546058835562,6
8,5,9,フレンドリーエール,牝2,55.0,江田照,村田,美浦,2023102881,00689,スマートファルコン  ,ニシノオマージュ  ,ストリートセンス  Street Sense(米)  ,-2.972605000794248,15
9,6,10,トーセンクリステル,牝2,55.0,木幡巧,杉浦,美浦,2023105359,01162,ダイワメジャー  ,マローネメタリコ  ,ヘニーヒューズ  Henny Hughes(米)  ,-1.810051214156259,12
10,6,11,ニャンモロー,牝2,52.0,▲石田,矢野,美浦,2023100487,01203,フィレンツェファイア  ,ナムラバイオレット  ,チーフベアハート  Chief Bearhart(加)  ,-1.1865124309043709,5
11,7,12,リュウノエッセンス,牝2,52.0,▲遠藤,伊藤伸,美浦,2023102830,01218,アドマイヤマーズ  ,ティーケイキャット  ,Bluegrass Cat  ,-1.1121328773796688,3
12,7,13,ビップムーラン,牝2,55.0,戸崎圭,田島,美浦,2023100095,05386,アルアイン  ,ココナッツパルム  ,フレンチデピュティ  French Deputy(米)  ,-1.3876363333844852,8
13,8,14,セイウンマナウス,牝2,55.0,吉田豊,田中剛,美浦,2023104033,00733,ディスクリートキャット  Discreet Cat(米)  ,マリノアマゾネス  ,マンハッタンカフェ  ,-0.27718756491518026,1
14,8,15,フラゲルムデイ,牝2,52.0,▲水沼,石栗,美浦,2023102653,01201,ベストウォーリア  ,リスクオン  ,マツリダゴッホ  ,-1.7294293325646475,11
