,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シューティングガイ,牡2,55.0,斎藤,斎藤誠,美浦,2023102659,01178,マジェスティックウォリアー  Majestic Warrior(米)  ,キナウ  ,キングカメハメハ  ,-1.421588927583481,8
1,2,2,モウエエデショー,牡2,55.0,原田和,萱野,美浦,2023105433,01143,ダノンプレミアム  ,フルオブドリームズ  ,Dream Ahead  ,-0.9890207180424162,4
2,3,3,ハクシンスマイル,牝2,52.0,▲土田,和田雄,美浦,2023104128,01198,ヘンリーバローズ  ,スマイルリリー  ,スターリングローズ  ,-1.2154734365062185,6
3,4,4,パワポケウォーズ,牡2,52.0,▲上里,大和田,美浦,2023107440,01217,リアルスティール  ,レッドアクトレス  ,スクリーンヒーロー  ,-1.5223809330775524,10
4,5,5,ヤマタケボニータ,牡2,55.0,原,萱野,美浦,2023100739,01184,イスラボニータ  ,フロルセレジェイラ  ,ロードカナロア  ,-1.5999102414083972,11
5,6,6,ショウナンタヅナ,牡2,55.0,佐々木,武市,美浦,2023100531,01197,ドレフォン  Drefong(米)  ,ウインフロレゾン  ,フジキセキ  ,-0.4156704381716708,1
6,6,7,スターオブアダム,牡2,55.0,木幡巧,牧,美浦,2023105589,01162,ブラックタイド  ,タツサファイヤ  ,サクラバクシンオー  ,-1.066920421815298,5
7,7,8,ワンダーディーン,牡2,52.0,▲石田,高柳大,栗東,2023101758,01203,ディーマジェスティ  ,ワンダーシエンプロ  ,ワンダーアキュート  ,-0.9423964467467845,3
8,7,9,エルアン,牡2,55.0,三浦,浅利,美浦,2023100787,01122,アドマイヤマーズ  ,グレイスアン  ,ディープブリランテ  ,-1.3578080481764603,7
9,8,10,コウソクルリアン,牡2,55.0,武藤,武藤,美浦,2023102674,01169,サトノダイヤモンド  ,ファッションストリート  Fashion Street(米)  ,ストリートセンス  Street Sense(米)  ,-1.4837338167280256,9
10,8,11,サマーマッドネス,牡2,55.0,戸崎圭,森秀,栗東,2023110086,05386,Good Magic  ,Nefferkitty  ,Kitten's Joy  (米)  ,-0.7748629533048481,2
