,式別,馬番,配当,人気
0,単勝,2,1280,5
1,複勝,2,300,5
2,複勝,7,160,2
3,複勝,3,210,3
4,枠連,1-4,620,3
5,馬連,2-7,2310,7
6,ワイド,2-7,740,7
7,ワイド,2-3,850,9
8,ワイド,3-7,600,4
9,馬単,2→7,6000,21
10,3連複,2-3-7,4370,10
11,3連単,2→7→3,37710,110
