,式別,馬番,配当,人気
0,単勝,6,790,5
1,複勝,6,260,5
2,複勝,8,220,4
3,複勝,7,450,8
4,枠連,5-6,1880,10
5,馬連,6-8,2680,10
6,ワイド,6-8,910,11
7,ワイド,6-7,2190,29
8,ワイド,7-8,1590,22
9,馬単,6→8,3740,17
10,3連複,6-7-8,12790,47
11,3連単,6→8→7,55100,202
