,式別,馬番,配当,人気
0,単勝,10,1110,6
1,複勝,10,400,8
2,複勝,11,390,7
3,複勝,7,1130,10
4,枠連,5-6,1500,5
5,馬連,10-11,4970,22
6,ワイド,10-11,1820,23
7,ワイド,7-10,7120,58
8,ワイド,7-11,7220,61
9,馬単,10→11,9380,41
10,3連複,7-10-11,72290,181
11,3連単,10→11→7,387310,993
