,式別,馬番,配当,人気
0,単勝,2,1890,7
1,複勝,2,390,7
2,複勝,8,260,4
3,複勝,15,190,1
4,枠連,1-4,4830,16
5,馬連,2-8,6640,24
6,ワイド,2-8,2140,25
7,ワイド,2-15,1210,13
8,ワイド,8-15,810,5
9,馬単,2→8,17250,61
10,3連複,2-8-15,9060,27
11,3連単,2→8→15,81410,260
