,式別,馬番,配当,人気
0,単勝,4,660,4
1,複勝,4,350,7
2,複勝,3,190,2
3,複勝,11,270,4
4,枠連,2-2,3230,14
5,馬連,3-4,2610,12
6,ワイド,3-4,1020,15
7,ワイド,4-11,1940,28
8,ワイド,3-11,950,11
9,馬単,4→3,5100,22
10,3連複,3-4-11,9690,37
11,3連単,4→3→11,57400,216
