,式別,馬番,配当,人気
0,単勝,4,1170,6
1,複勝,4,300,6
2,複勝,16,230,4
3,複勝,14,140,1
4,枠連,2-8,3760,15
5,馬連,4-16,4290,18
6,ワイド,4-16,1250,19
7,ワイド,4-14,890,10
8,ワイド,14-16,680,4
9,馬単,4→16,10210,39
10,3連複,4-14-16,6040,19
11,3連単,4→16→14,58300,198
