,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202207050411,1,5,8,アートハウス,牝3,54.0,川田将雅,0:1:58.5,,2.7,1.0,476,[西] 中内田充,2000,曇,芝,良,2022年09月18日,オープン,2019104074,01088,4-4-5-3,34.2
202207050411,2,4,6,サリエラ,牝3,54.0,ルメール,0:1:58.6,1/2,4.0,2.0,420,[東] 国枝栄,2000,曇,芝,良,2022年09月18日,オープン,2019105207,05339,9-9-11-10,33.7
202207050411,3,6,9,エグランタイン,牝3,54.0,池添謙一,0:1:58.6,クビ,19.1,7.0,448,[西] 笹田和秀,2000,曇,芝,良,2022年09月18日,オープン,2019100664,01032,8-8-8-8,33.9
202207050411,4,4,5,ラリュエル,牝3,54.0,坂井瑠星,0:1:58.8,1.1/2,8.4,4.0,426,[西] 矢作芳人,2000,曇,芝,良,2022年09月18日,オープン,2019104700,01163,2-2-2-2,34.7
202207050411,5,5,7,メモリーレゾン,牝3,54.0,古川吉洋,0:1:59.0,1.1/4,15.9,6.0,448,[西] 長谷川浩,2000,曇,芝,良,2022年09月18日,オープン,2019101670,01015,7-6-6-6,34.5
202207050411,6,8,14,ルージュリナージュ,牝3,54.0,松山弘平,0:1:59.3,1.3/4,27.3,8.0,430,[東] 宗像義忠,2000,曇,芝,良,2022年09月18日,オープン,2019103973,01126,12-14-11-10,34.4
202207050411,7,6,10,マイシンフォニー,牝3,54.0,武豊,0:1:59.4,クビ,32.7,10.0,476,[西] 松永幹夫,2000,曇,芝,良,2022年09月18日,オープン,2019105298,00666,12-12-14-13,34.3
202207050411,8,7,12,ヒヅルジョウ,牝3,54.0,菱田裕二,0:1:59.4,クビ,31.1,9.0,482,[西] 岡田稲男,2000,曇,芝,良,2022年09月18日,オープン,2019100464,01144,6-6-6-6,34.8
202207050411,9,1,1,セントカメリア,牝3,54.0,福永祐一,0:1:59.7,1.3/4,5.3,3.0,448,[西] 高野友和,2000,曇,芝,良,2022年09月18日,オープン,2019105040,01014,12-12-11-13,34.6
202207050411,10,7,11,ヴァンルーラー,牝3,54.0,小沢大仁,0:2:00.1,2.1/2,88.3,11.0,452,[西] 吉岡辰弥,2000,曇,芝,良,2022年09月18日,オープン,2019105141,01185,11-11-8-8,35.4
202207050411,11,3,4,パーソナルハイ,牝3,54.0,吉田豊,0:2:00.9,5,12.4,5.0,456,[西] 矢作芳人,2000,曇,芝,良,2022年09月18日,オープン,2019104483,00733,1-1-1-1,36.9
202207050411,12,8,13,ベリーヴィーナス,牝3,54.0,藤岡康太,0:2:01.4,3,119.7,13.0,472,[西] 鈴木孝志,2000,曇,芝,良,2022年09月18日,オープン,2019103430,01116,3-4-3-3,37.0
202207050411,13,2,2,ブルトンクール,牝3,54.0,浜中俊,0:2:01.9,3,110.3,12.0,456,[東] 新開幸一,2000,曇,芝,良,2022年09月18日,オープン,2019104868,01115,4-3-3-3,37.6
202207050411,14,3,3,ミナモトフェイス,牝3,54.0,鮫島克駿,0:2:01.9,ハナ,129.4,14.0,460,[西] 清水久詞,2000,曇,芝,良,2022年09月18日,オープン,2019106877,01157,9-9-8-10,37.0
