,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,フェブリノ,牝3,55.0,小沢,加藤公,400(+2),栗東,2023104075,1185,マクフィ,フェブノヘア,ヨハネスブルグ,-0.3827563055791613,11,-0.0041300848961758,5,,4,50.4,52.0,51.9,7
1,1,2,ブルーハーツ,牡3,57.0,武藤,勢司,480(-4),美浦,2023101627,1169,エポカドーロ,ユニヴァースパール,ネオユニヴァース,-0.1481734838522949,7,-0.0026497167974026,7,,12,48.5,43.8,53.1,6
2,2,3,ジョーヌミモザ,牝3,52.0,▲大久保,小野,422(+2),美浦,2023100264,1194,ノーブルミッション,ゴールデンムーン,アドマイヤムーン,-1.2444155764546994,14,-0.0095677076821335,13,,6,44.5,48.9,41.6,13
3,2,4,フクオトコ,牡3,57.0,菊沢,菊沢,450(-8),美浦,2023102564,1161,フィエールマン,アースエンジェル,キンシャサノキセキ,-0.3827563055791613,11,-0.0041300848961758,1,,1,85.1,80.4,80.6,1
4,3,5,ブレッティレディ,牝3,55.0,横山琉,高橋一,446(+4),栗東,2023101092,1192,シュヴァルグラン,ディアボレット,ディープブリランテ,-1.2444155764546994,14,-0.0095677076821335,3,,11,53.1,44.3,55.7,2
5,3,6,セイウンプーパ,牝3,52.0,▲遠藤,奥平,422(0),美浦,2023105570,1218,キタサンブラック,ターフグロッカ,Soldier Hollow,0.9004766536144923,5,0.0039679383183986,14,,10,44.4,44.7,41.4,14
6,4,7,ケイツースクード,牡3,54.0,▲上里,萱野,416(-8),美浦,2023104018,1217,ダノンスマッシュ,ロードライト,ヴィクトワールピサ,-0.1481734838522949,7,-0.0026497167974026,11,,8,44.6,48.2,41.7,12
7,4,8,ウィズアツインクル,牡3,57.0,富田,牧,484(-2),美浦,2023102388,1168,ダノンバラード,ツインクルスター,サクラバクシンオー,-0.3827563055791613,11,-0.0041300848961758,2,,3,54.7,60.2,55.2,4
8,5,9,ジューンスマッシュ,牡3,57.0,本田重,杉山佳,446(+8),栗東,2023106699,5443,ダノンスマッシュ,ジューンヴィエナ,カンパニー,1.473476411287235,2,0.0075839343901447,10,,5,45.0,50.6,44.8,10
9,5,10,エンチャンテッド,牝3,53.0,◇今村,佐藤吉,406(+2),美浦,2023104082,1193,ミスターメロディ,ヒシガーネット,マンハッタンカフェ,-0.1481734838522949,7,-0.0026497167974026,15,,15,44.3,42.1,41.3,16
10,6,11,フィラーエ,牝3,55.0,国分恭,高橋康,446(-6),栗東,2023102025,1124,ノーブルミッション,イシス,キングヘイロー,-0.3827563055791613,11,-0.0041300848961758,4,,9,52.2,47.5,55.4,3
11,6,12,ナデシコザクラ,牝3,52.0,▲小林美,秋山,424(+4),栗東,2023103916,1206,ビーチパトロール,ナデシコニッポン,アドマイヤジャパン,-0.1481734838522949,7,-0.0026497167974026,8,,2,48.5,61.0,51.1,8
12,7,13,エクスペクタント,牡3,54.0,▲和田陽,西園翔,466(0),栗東,2023105579,1223,ミッキーアイル,レインボークォーツ,Mr. Greeley,-1.7008151067516888,16,-0.0124478815157204,6,,13,49.6,43.4,49.7,9
13,7,14,アヴァンフライト,牝3,52.0,▲石田,上原佑,440(-2),美浦,2023103525,1203,パドトロワ,フラミンゴフライト,Flatter,1.5000942793917036,1,0.0077519102142444,12,,14,44.6,42.2,42.3,11
14,8,15,バッカス,牡3,57.0,斎藤,長谷川,470(+2),栗東,2023104924,1178,レッドファルクス,エアティアーモ,ロージズインメイ,1.473476411287235,2,0.0075839343901447,16,,16,44.3,42.1,41.3,15
15,8,16,シルバーアックス,牡3,55.0,△舟山,村田,460(0),美浦,2023104434,1221,シスキン,フィネス,ディープインパクト,0.9658416618062472,4,0.0043804334541924,9,,7,46.1,48.8,53.1,5
