,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,スーパーカルメン,牝3,55.0,田口,大橋,398(+8),栗東,2023101069,1208,ミスチヴィアスアレックス,マヤブリリアント,メイショウボーラー,-1.4060713014433492,13,-1.3721299173199155,9,,11,43.9,46.0,43.8,12
1,1,2,ピエナブラック,牡3,57.0,団野,荒川,486(+8),栗東,2023105583,1180,キタサンブラック,キタサンベッキー,パイロ,-0.7968865316299443,10,-1.0252214570415372,8,,8,44.6,46.4,44.4,7
2,2,3,ペプチドレオン,牡3,57.0,岩田望,武英,444(0),栗東,2023104876,1174,ディープブリランテ,ペプチドスピカ,ヨハネスブルグ,1.2966278937244744,1,0.1669584887780712,1,,2,80.0,59.1,61.1,2
3,2,4,ビーアイジーニー,牡3,54.0,▲森田,牧田,500(-10),栗東,2023106358,1222,サトノアラジン,ビットアリエス,ヨハネスブルグ,0.8569486658127646,4,-0.0834227609336662,11,,5,43.8,47.8,43.8,9
4,3,5,クリコイーコ,牝3,55.0,城戸,荒川,446(0),栗東,2023100786,1147,ディーマジェスティ,クリノフラゴナール,キングカメハメハ,0.7099703843774837,6,-0.1671215200518452,10,,7,43.9,46.4,43.7,16
5,3,6,シティプロスパー,牝3,55.0,酒井,小栗,434(+2),栗東,2023105801,1034,コントレイル,シティトゥシティ,City Zip,-1.4805300391640153,14,-1.414531446932778,13,,14,43.7,45.7,43.8,13
6,4,7,センリョウヤクシャ,牡3,57.0,幸,中尾,452(0),栗東,2023106124,732,サトノダイヤモンド,チュウオーサーヤ,ディアブロ,-0.9558566902579252,11,-1.1157491519094416,14,,15,43.6,45.6,43.8,11
7,4,8,メイショウライガ,牡3,57.0,松山,藤原,438(-4),栗東,2023100608,1126,シルバーステート,フェットデメール,エピファネイア,-0.0430765875026195,8,-0.5959542461428802,6,,10,53.0,46.2,50.2,6
8,5,9,ヴィシュヴァナート,牡3,57.0,藤懸,森田,492(-8),栗東,2023102218,1138,キズナ,ヴァラナシ,Jimmy Creed,-2.0833530182083018,16,-1.7578170998960556,12,,6,43.7,46.7,43.8,10
9,5,10,ライフイズカラフル,牡3,57.0,鮫島駿,河嶋,480(0),栗東,2023103630,1157,サトノダイヤモンド,コマノレジェンド,ストリートセンス,0.7601870422178766,5,-0.1385249688657858,4,,4,55.8,49.2,57.6,4
10,6,11,モズプリフォール,牡3,57.0,菱田,矢作,504(0),栗東,2023105738,1144,モズアスコット,グランプリエンゼル,アグネスデジタル,-0.3995995288832958,9,-0.7989810300957567,5,,9,54.0,46.4,54.0,5
11,6,12,リアライズブライト,牡3,57.0,浜中,武幸,504(-4),栗東,2023103325,1115,ブリックスアンドモルタル,アンブレラデート,エイシンフラッシュ,1.103828428806571,2,0.0571662404629142,2,,3,59.6,52.7,60.4,3
12,7,13,ドンラプス,牡3,57.0,吉村,今野,500(+10),栗東,2023104503,1216,マジェスティックウォリアー,サウスグローリー,サウスヴィグラス,-1.2002733872905051,12,-1.254935527267891,16,,13,43.6,45.7,43.8,8
13,7,14,チェカ,牝3,55.0,松若,小崎,428(0),栗東,2023104385,1154,マジェスティックウォリアー,キングベイビー,マンハッタンカフェ,0.4268655295024408,7,-0.3283393872222891,7,,12,44.7,45.9,43.7,15
14,8,15,ナムラロダン,牡3,57.0,西村淳,長谷川,478(0),栗東,2023106223,1171,ミッキーアイル,サンクイーン,Storm Cat,0.9814852829684896,3,-0.012503709364134,3,,1,58.6,85.0,78.5,1
15,8,16,マルモズイルバア,牝3,52.0,▲川端,中尾,402(-4),栗東,2023104345,1195,シルバーステート,バリアーモ,シンボリクリスエス,-2.07716214643872,15,-1.7542916247039817,15,,16,43.6,45.1,43.8,14
