,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,セラドピラール,牝3,55.0,丸山,稲垣,美浦,2022105179,01127,シュヴァルグラン  ,ロカ  ,ハービンジャー  Harbinger(英)  ,-0.46467965530844224,3
1,1,2,フェアゴー,牡3,57.0,杉原,西田,美浦,2022105174,01135,ミスターメロディ  ,レーヴデトワール  ,ゼンノロブロイ  ,-1.8827090858759021,16
2,2,3,テソリーノ,牡3,57.0,原,青木,美浦,2022105860,01184,サートゥルナーリア  ,リリカルホワイト  ,ダイワメジャー  ,-1.219434171393131,12
3,2,4,ナックエルドラド,牡3,57.0,吉田豊,小野,美浦,2022106304,00733,マインドユアビスケッツ  Mind Your Biscuits(米)  ,エリンズハープ  ,ネオユニヴァース  ,-1.306970482445972,14
4,3,5,エマージェンス,牡3,57.0,佐々木,堀内,美浦,2022105448,01197,イスラボニータ  ,パイタ  Paita(英)  ,Intikhab  ,-0.028100149226582678,1
5,3,6,スーパーチャージ,セ3,54.0,▲水沼,戸田,美浦,2022103607,01201,ヘニーヒューズ  Henny Hughes(米)  ,ヴェリタスマリコ  ,キングカメハメハ  ,-0.729560734240386,5
6,4,7,アルマリカシバ,牝3,52.0,▲小林美,中舘,美浦,2022101248,01206,マクフィ  Makfi(英)  ,アズマクィーン  ,アドマイヤムーン  ,-1.0703161889523756,10
7,4,8,エリュテイア,牝3,52.0,▲石神道,深山,美浦,2022101212,01209,ニシケンモノノフ  ,カルナアヴァンセ  ,キングヘイロー  ,-1.2565583588784892,13
8,5,9,カサビセンス,牝3,55.0,木幡巧,加藤士,美浦,2022105337,01162,ブリックスアンドモルタル  Bricks and Mortar(米)  ,サボールアトリウンフォ  Sabor a Triunfo(智)  ,Dance Brightly  ,-1.1847164660011709,11
9,5,10,アドマイヤコーク,セ3,57.0,津村,宮田,美浦,2022105523,01092,ロードカナロア  ,マリアロワイヤル  Maria Royal(愛)  ,Montjeu  (愛)  ,-0.480623963857598,4
10,6,11,ヨドノタイヨウ,牡3,57.0,小林凌,小西,美浦,2022100348,01177,ミッキーロケット  ,ストロベリーハーツ  ,ハーツクライ  ,-1.0338384270305885,9
11,6,12,ピチクリ,牝3,55.0,柴田大,高橋文,美浦,2022106987,01009,ノヴェリスト  Novellist(愛)  ,ウインプラチナム  ,ゼンノエルシド  ,-0.7942291594575996,7
12,7,13,タマモクリーガー,牡3,57.0,菊沢,菊沢,美浦,2022107126,01161,オルフェーヴル  ,タマモジャイブ  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.7935707472080604,6
13,7,14,ヴィーナスゼファー,牝3,55.0,斎藤,斎藤誠,美浦,2022101458,01178,Justify  (米)  ,ミシカルミッション  Mythical Mission(加)  ,Giant's Causeway  (米)  ,-1.3293496335550536,15
14,8,15,アルデラックス,牡3,57.0,戸崎圭,村田,美浦,2022100223,05386,キタサンブラック  ,バルスピュール  ,チーフベアハート  Chief Bearhart(加)  ,-0.8434438455239534,8
15,8,16,メイショウニトベ,牡3,57.0,江田照,蛯名正,美浦,2022100163,00689,ダノンバラード  ,オールエリザベス  ,パイロ  Pyro(米)  ,-0.39183786734448667,2
