,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レディアエラ,牝2,55.0,杉原,大和田,美浦,2023105702,01135,コパノリッキー  ,レディマールボロ  Lady Marlboro(米)  ,Smoke Glacken  ,-0.49378279494251,6
1,1,2,ルージュブリッツ,牝2,55.0,横山和,古賀,美浦,2023101558,01140,エイシンフラッシュ  ,ブランシェール  ,ディープインパクト  ,-1.1600941586240245,10
2,2,3,スタートレイン,牝2,55.0,佐々木,黒岩,美浦,2023103146,01197,キタサンブラック  ,レポゼッション  Repossession(愛)  ,War Front  ,-0.9715886327310943,8
3,2,4,エーデルハイ,牝2,55.0,津村,天間,美浦,2023103047,01092,シャンハイボビー  Shanghai Bobby(米)  ,ナムラジュエル  ,マーベラスサンデー  ,-0.4809961152393617,4
4,3,5,ビッグチャン,牝2,55.0,丹内,矢野,美浦,2023101920,01091,ビッグアーサー  ,オクテットバレー  ,マツリダゴッホ  ,-1.9040467189854335,13
5,3,6,エルリオ,牝2,55.0,内田博,深山,美浦,2023100614,00422,キセキ  ,ゴールドカルラ  ,ゼンノロブロイ  ,-0.2221999926445155,2
6,4,7,アリアス,牝2,55.0,横山武,高柳瑞,美浦,2023104857,01170,コントレイル  ,アンジェリック  ,シンボリクリスエス  ,-2.4869037539147665,16
7,4,8,ソーマッチ,牝2,52.0,▲小林美,鈴木伸,美浦,2023104870,01206,ロジャーバローズ  ,タケショウナデシコ  ,スペシャルウィーク  ,-2.1496309932606623,14
8,5,9,レイナロハルンバ,牝2,52.0,▲石神道,加藤和,美浦,2023102438,01209,ウインブライト  ,レッドルンバ  ,Red Ransom  ,-0.49044988710695425,5
9,5,10,ディアファニス,牝2,55.0,荻野極,伊坂,美浦,2023105475,01160,スズカコーズウェイ  ,クラリティーエス  ,シンボリクリスエス  ,-2.3701300001483103,15
10,6,11,モルニケ,牝2,55.0,三浦,金成,美浦,2023106844,01122,インディチャンプ  ,アビラ  Abyla(英)  ,ロックオブジブラルタル  ,-1.331348134498123,12
11,6,12,シシリアンキッス,牝2,55.0,松岡,佐藤吉,美浦,2023104616,01085,イスラボニータ  ,シセイイワイ  ,ヴィクトワールピサ  ,0.633348178849739,1
12,7,13,サバイバルトゥルー,牝2,55.0,吉田隼,和田雄,美浦,2023101401,01095,ルーラーシップ  ,サバイバルポケット  ,ジャングルポケット  ,-1.2295622306423954,11
13,7,14,マカレイ,牝2,55.0,武藤,上原博,美浦,2023107148,01169,キズナ  ,ハウメア  ,キングカメハメハ  ,-0.878407352299681,7
14,8,15,ソロイノシタク,牝2,55.0,丸山,矢嶋,美浦,2023101473,01127,ヤングマンパワー  ,アプローズユウ  ,ルーラーシップ  ,-1.0164713941173396,9
15,8,16,サンセリテ,牝2,55.0,戸崎圭,鹿戸,美浦,2023107068,05386,コントレイル  ,スウィートリーズン  Sweet Reason(米)  ,ストリートセンス  Street Sense(米)  ,-0.47633448190046906,3
