,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アスクカムオンモア,牡4,56.0,西村淳,藤原,栗東,2021105236,01171,ブリックスアンドモルタル  Bricks and Mortar(米)  ,マキシマムドパリ  ,キングカメハメハ  ,-2.7728440991108805,13
1,2,2,マイネルクリソーラ,牡6,57.0,ルメール,手塚久,美浦,2019100792,05339,スクリーンヒーロー  ,マイネトゥインクル  ,ムタファーウエク  Mutafaweq(米)  ,-1.879515330739875,11
2,2,3,イングランドアイズ,牝5,54.0,松若,安田,栗東,2020110085,01154,Kingman  (英)  ,ヌーヴォレコルト  ,ハーツクライ  ,1.3556134169375476,3
3,3,4,ホウオウプロサンゲ,牡4,55.0,菱田,矢作,栗東,2021105623,01144,キズナ  ,セルキス  Selkis(独)  ,Monsun  ,-0.5563798600742828,8
4,3,5,ヴェルテンベルク,牡5,55.0,吉村,宮本,栗東,2020103060,01216,キタサンブラック  ,マルカアイチャン  ,フレンチデピュティ  French Deputy(米)  ,0.10794614359360442,6
5,4,6,エアファンディタ,セ8,57.0,亀田,池添,栗東,2017110138,01176,ハットトリック  ,Nokaze  ,エンパイアメーカー  Empire Maker(米)  ,-2.1934294807270143,12
6,4,7,ショウナンマグマ,セ6,55.0,池添,尾関,美浦,2019104998,01032,ザファクター  ,レッドメアラス  ,ステイゴールド  ,-1.743263111544581,10
7,5,8,ドクタードリトル,牡5,56.0,松山,今野,栗東,2020103025,01126,デクラレーションオブウォー  ,ブルックデイル  ,キングカメハメハ  ,0.2804799971104426,5
8,5,9,ジューンテイク,牡4,57.5,藤岡佑,武英,栗東,2021100913,01093,キズナ  ,アドマイヤサブリナ  ,シンボリクリスエス  ,1.7778909881101683,2
9,6,10,カネフラ,牡5,54.0,小沢,高橋康,栗東,2020103082,01185,グランデッツァ  ,ラカ  ,キングカメハメハ  ,-0.45040988691183076,7
10,6,11,オールナット,牡4,56.0,モレイラ,高野,栗東,2021104846,05509,サトノダイヤモンド  ,キューティゴールド  ,フレンチデピュティ  French Deputy(米)  ,1.846604812611483,1
11,7,12,グランヴィノス,牡5,56.0,川田,友道,栗東,2020103522,01088,キタサンブラック  ,ハルーワスウィート  ,Machiavellian  ,0.48952907254135936,4
12,7,13,サブマリーナ,牡4,57.0,武豊,庄野,栗東,2021106449,00666,スワーヴリチャード  ,ヒシサブリナ  ,Bernardini  (米)  ,-0.7331300993374484,9
13,8,14,タガノデュード,牡4,54.0,古川吉,宮,栗東,2021106548,01015,ヤマカツエース  ,タガノミューチャン  ,ハーツクライ  ,-3.247090464092355,15
14,8,15,オニャンコポン,セ6,55.0,菅原明,小島,美浦,2019104756,01179,エイシンフラッシュ  ,シャリオドール  ,ヴィクトワールピサ  ,-3.2254723238200236,14
