,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マーゴットブロー,牡2,55.0,荻野極,伊坂,美浦,2023105356,01160,Twirling Candy  ,タフイルマ  Tough Irma(米)  ,Stormy Atlantic  ,-0.9643296181290408,4
1,2,2,ロット,牝2,55.0,嶋田,本間,美浦,2023106586,01134,ダノンバラード  ,オクリモノ  ,ゴールドアリュール  ,-0.5220329369694943,3
2,3,3,テンユウ,牡2,55.0,横山和,奥村武,美浦,2023103178,01140,サートゥルナーリア  ,レーヌミノル  ,ダイワメジャー  ,-1.5514498347224748,6
3,4,4,シシリアンフラッグ,牝2,52.0,▲小林美,中川,美浦,2023102677,01206,ゴールドシップ  ,アレトゥーザ  ,キングカメハメハ  ,-1.6367375547122085,7
4,5,5,シャオママル,牡2,55.0,佐々木,加藤士,美浦,2023100776,01197,アルアイン  ,ジレーネ  ,キングカメハメハ  ,-3.263032634191324,11
5,6,6,チェリーブルーム,牝2,52.0,▲石田,蛯名利,美浦,2023101675,01203,ミスターメロディ  ,チェリーシェル  ,サクラバクシンオー  ,-1.8723801394645099,8
6,6,7,シャインフォーミー,牝2,55.0,丹内,尾関,美浦,2023105561,01091,アドマイヤマーズ  ,フリスコベイ  ,Hard Spun  (米)  ,-0.18928926845942834,2
7,7,8,マルターズドン,牡2,55.0,木幡巧,手塚久,美浦,2023100626,01162,ドレフォン  Drefong(米)  ,マルターズディオサ  ,キズナ  ,0.3108436911202592,1
8,7,9,ミスターマーボー,牡2,55.0,原,青木,美浦,2023100831,01184,シュヴァルグラン  ,ハタノサンドリヨン  ,ヨハネスブルグ  Johannesburg(米)  ,-1.3323227042566894,5
9,8,10,ニシノシャルム,牝2,53.0,◇今村,栗田,美浦,2023105138,01193,キタサンブラック  ,チャームクォーク  ,クロフネ  ,-2.78389433406954,9
10,8,11,フィーユレアル,牝2,55.0,横山琉,斎藤誠,美浦,2023101443,01192,リオンディーズ  ,アリストライン  ,ハーツクライ  ,-2.78779257144793,10
