,式別,馬番,配当,人気
0,単勝,10,5710,13
1,複勝,10,1130,13
2,複勝,15,270,5
3,複勝,6,160,1
4,枠連,5-8,1380,6
5,馬連,10-15,34830,76
6,ワイド,10-15,7090,64
7,ワイド,6-10,4110,48
8,ワイド,6-15,610,3
9,馬単,10→15,75500,168
10,3連複,6-10-15,45250,147
11,3連単,10→15→6,481640,1
