,式別,馬番,配当,人気
0,単勝,14,280,1
1,複勝,14,130,1
2,複勝,13,210,5
3,複勝,10,180,3
4,枠連,7-7,860,4
5,馬連,13-14,1100,4
6,ワイド,13-14,490,6
7,ワイド,10-14,370,2
8,ワイド,10-13,660,9
9,馬単,14→13,1630,4
10,3連複,10-13-14,2000,6
11,3連単,14→13→10,7280,14
