,式別,馬番,配当,人気
0,単勝,7,220,1
1,複勝,7,110,1
2,複勝,13,120,2
3,複勝,2,460,8
4,枠連,4-7,290,1
5,馬連,7-13,310,1
6,ワイド,7-13,170,1
7,ワイド,2-7,960,11
8,ワイド,2-13,990,12
9,馬単,7→13,550,1
10,3連複,2-7-13,2400,6
11,3連単,7→13→2,7400,17
