,式別,馬番,配当,人気
0,単勝,16,560,2
1,複勝,16,160,1
2,複勝,2,180,3
3,複勝,13,180,2
4,枠連,1-8,1410,5
5,馬連,2-16,1830,3
6,ワイド,2-16,570,2
7,ワイド,13-16,370,1
8,ワイド,2-13,690,3
9,馬単,16→2,3850,7
10,3連複,2-13-16,2790,1
11,3連単,16→2→13,14860,9
