,式別,馬番,配当,人気
0,単勝,13,830,4
1,複勝,13,280,5
2,複勝,3,1090,11
3,複勝,2,220,3
4,枠連,3-8,1960,9
5,馬連,3-13,20200,47
6,ワイド,3-13,5590,46
7,ワイド,2-13,1050,13
8,ワイド,2-3,5380,45
9,馬単,13→3,39910,88
10,3連複,2-3-13,62120,135
11,3連単,13→3→2,291470,700
