,式別,馬番,配当,人気
0,単勝,7,820,4
1,複勝,7,160,2
2,複勝,11,190,4
3,複勝,3,110,1
4,枠連,4-6,1510,7
5,馬連,7-11,2350,7
6,ワイド,7-11,700,7
7,ワイド,3-7,300,1
8,ワイド,3-11,330,3
9,馬単,7→11,5010,17
10,3連複,3-7-11,1080,1
11,3連単,7→11→3,14350,41
