,式別,馬番,配当,人気
0,単勝,11,360,1
1,複勝,11,160,1
2,複勝,3,350,9
3,複勝,13,160,2
4,枠連,3-7,2460,11
5,馬連,3-11,2880,14
6,ワイド,3-11,1010,17
7,ワイド,11-13,380,1
8,ワイド,3-13,840,9
9,馬単,11→3,4620,16
10,3連複,3-11-13,3100,6
11,3連単,11→3→13,20700,43
