,式別,馬番,配当,人気
0,単勝,13,600,3
1,複勝,13,230,4
2,複勝,16,2210,13
3,複勝,2,400,5
4,枠連,7-8,8930,18
5,馬連,13-16,47670,51
6,ワイド,13-16,8940,51
7,ワイド,2-13,1520,13
8,ワイド,2-16,19210,75
9,馬単,13→16,58200,88
10,3連複,2-13-16,125510,168
11,3連単,13→16→2,869560,973
