,式別,馬番,配当,人気
0,単勝,1,150,1
1,複勝,1,110,1
2,複勝,6,210,4
3,複勝,5,1740,14
4,枠連,1-3,520,2
5,馬連,1-6,480,2
6,ワイド,1-6,290,2
7,ワイド,1-5,3940,34
8,ワイド,5-6,10340,58
9,馬単,1→6,630,2
10,3連複,1-5-6,16470,42
11,3連単,1→6→5,39990,105
