,式別,馬番,配当,人気
0,単勝,9,120,1
1,複勝,9,110,1
2,複勝,14,130,2
3,複勝,6,270,7
4,枠連,5-8,290,1
5,馬連,9-14,330,1
6,ワイド,9-14,210,1
7,ワイド,6-9,410,4
8,ワイド,6-14,900,10
9,馬単,9→14,500,1
10,3連複,6-9-14,1610,6
11,3連単,9→14→6,3840,10
