,式別,馬番,配当,人気
0,単勝,16,420,1
1,複勝,16,190,2
2,複勝,4,430,7
3,複勝,13,1010,10
4,枠連,2-8,1660,8
5,馬連,4-16,4060,17
6,ワイド,4-16,1680,19
7,ワイド,13-16,4530,40
8,ワイド,4-13,8120,55
9,馬単,16→4,6860,33
10,3連複,4-13-16,54590,128
11,3連単,16→4→13,222640,572
