,式別,馬番,配当,人気
0,単勝,16,1070,5
1,複勝,16,370,6
2,複勝,4,830,13
3,複勝,11,220,2
4,枠連,2-8,3740,12
5,馬連,4-16,18760,63
6,ワイド,4-16,5700,65
7,ワイド,11-16,1350,11
8,ワイド,4-11,2800,34
9,馬単,16→4,30470,108
10,3連複,4-11-16,32830,115
11,3連単,16→4→11,224310,731
