,式別,馬番,配当,人気
0,単勝,6,320,1
1,複勝,6,140,1
2,複勝,14,150,3
3,複勝,10,380,5
4,枠連,3-7,310,1
5,馬連,6-14,890,2
6,ワイド,6-14,370,2
7,ワイド,6-10,830,8
8,ワイド,10-14,1250,12
9,馬単,6→14,1530,3
10,3連複,6-10-14,4020,10
11,3連単,6→14→10,13290,32
