,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202009010408,1,5,5,アーデントリー,牡4,57.0,シュタル,0:2:01.6,,32.9,7.0,452,[西] 川村禎彦,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2016100970,05115,3-3-3-4,35.5
202009010408,2,1,1,ウインラナキラ,牝5,55.0,藤岡佑介,0:2:01.6,クビ,15.5,6.0,414,[西] 宮徹,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2015100230,01093,1-1-1-1,35.9
202009010408,3,6,7,ダノンバリアント,牡4,57.0,松山弘平,0:2:01.9,1.1/2,7.2,4.0,456,[西] 高野友和,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2016102198,01126,6-5-8-8,35.2
202009010408,4,8,11,カントル,牡4,57.0,北村友一,0:2:01.9,アタマ,3.4,2.0,482,[西] 藤原英昭,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2016104632,01102,5-5-3-2,36.0
202009010408,5,7,8,フォーラウェイ,牡7,57.0,和田竜二,0:2:01.9,クビ,41.6,8.0,456,[西] 北出成人,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2013104780,01018,9-8-8-8,35.3
202009010408,6,8,10,アルムフォルツァ,牡5,57.0,池添謙一,0:2:02.5,3.1/2,10.3,5.0,462,[西] 五十嵐忠,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2015100523,01032,6-8-7-6,36.0
202009010408,7,7,9,スパイクナード,牝6,53.0,団野大成,0:2:02.8,2,82.8,10.0,456,[西] 佐々木晶,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2014100597,01180,9-10-10-10,35.9
202009010408,8,6,6,タンタラス,牝4,55.0,福永祐一,0:2:03.1,1.1/2,6.1,3.0,480,[西] 池添学,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2016104835,01014,3-4-5-5,36.9
202009010408,9,4,4,ダンスディライト,牡4,57.0,川田将雅,0:2:03.4,2,2.4,1.0,490,[西] 松永幹夫,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2016105106,01088,6-7-6-6,37.0
202009010408,10,3,3,ヴィント,牡4,57.0,竹之下智,0:2:03.5,3/4,51.3,9.0,532,[西] 千田輝彦,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2016103962,01036,2-2-2-2,37.6
202009010408,11,2,2,サイモンサーマル,セ5,57.0,荻野琢真,0:2:04.1,3.1/2,647.3,11.0,496,[西] 梅田智之,2000,曇,芝,稍重,2020年03月08日,2勝クラス,2015106466,01112,11-11-11-11,37.0
