,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1200,全,all,34.1,5.5,5.2,,
1,芝,1200,良,all,33.9,5.4,5.1,,
2,芝,1200,稍重,all,34.7,5.3,4.9,,
3,芝,1200,重,all,34.6,6.4,6.1,,
4,芝,1200,不良,all,34.4,9.4,9.4,,
5,芝,1200,全,未勝利,34.6,4.8,4.2,,
6,芝,1200,良,未勝利,34.4,4.7,4.0,,
7,芝,1200,稍重,未勝利,34.9,3.5,3.2,,
8,芝,1200,重,未勝利,35.1,10.4,10.0,,
9,芝,1200,不良,未勝利,,,,,
10,芝,1200,全,新馬,34.8,4.9,4.7,,
11,芝,1200,良,新馬,34.5,4.0,4.0,,
12,芝,1200,稍重,新馬,35.0,5.8,5.5,,
13,芝,1200,重,新馬,33.8,1.6,1.6,,
14,芝,1200,不良,新馬,,,,,
15,芝,1200,全,1勝クラス,34.2,6.0,5.8,,
16,芝,1200,良,1勝クラス,34.0,7.6,7.0,,
17,芝,1200,稍重,1勝クラス,34.2,6.4,6.0,,
18,芝,1200,重,1勝クラス,35.1,1.9,1.9,,
19,芝,1200,不良,1勝クラス,,,,,
20,芝,1200,全,2勝クラス,34.0,5.2,4.8,,
21,芝,1200,良,2勝クラス,34.1,5.2,4.8,,
22,芝,1200,稍重,2勝クラス,34.3,2.8,2.8,,
23,芝,1200,重,2勝クラス,,,,,
24,芝,1200,不良,2勝クラス,34.5,2.8,2.8,,
25,芝,1200,全,3勝クラス,33.6,6.6,6.2,,
26,芝,1200,良,3勝クラス,33.6,6.2,5.7,,
27,芝,1200,稍重,3勝クラス,33.7,9.0,9.0,,
28,芝,1200,重,3勝クラス,,,,,
29,芝,1200,不良,3勝クラス,,,,,
30,芝,1200,全,オープン,33.8,6.0,5.8,,
31,芝,1200,良,オープン,33.6,5.6,5.5,,
32,芝,1200,稍重,オープン,34.3,8.4,7.4,,
33,芝,1200,重,オープン,34.2,5.7,4.8,,
34,芝,1200,不良,オープン,34.2,16.0,16.0,,
35,芝,1400,全,all,34.4,6.7,6.2,,
36,芝,1400,良,all,34.2,6.6,6.2,,
37,芝,1400,稍重,all,34.6,7.7,7.4,,
38,芝,1400,重,all,35.2,4.9,4.7,,
39,芝,1400,不良,all,35.4,7.2,7.2,,
40,芝,1400,全,未勝利,34.9,5.4,5.0,,
41,芝,1400,良,未勝利,34.8,5.5,5.0,,
42,芝,1400,稍重,未勝利,34.8,7.1,6.6,,
43,芝,1400,重,未勝利,36.0,3.2,3.2,,
44,芝,1400,不良,未勝利,36.4,2.8,2.8,,
45,芝,1400,全,新馬,35.0,5.3,5.2,,
46,芝,1400,良,新馬,34.7,4.9,4.8,,
47,芝,1400,稍重,新馬,35.9,4.1,3.7,,
48,芝,1400,重,新馬,35.6,8.2,8.8,,
49,芝,1400,不良,新馬,,,,,
50,芝,1400,全,1勝クラス,34.2,6.6,6.2,,
51,芝,1400,良,1勝クラス,34.1,5.9,5.5,,
52,芝,1400,稍重,1勝クラス,34.4,11.2,11.2,,
53,芝,1400,重,1勝クラス,35.0,5.1,4.0,,
54,芝,1400,不良,1勝クラス,,,,,
55,芝,1400,全,2勝クラス,34.0,7.5,7.0,,
56,芝,1400,良,2勝クラス,33.9,8.1,7.6,,
57,芝,1400,稍重,2勝クラス,34.5,5.9,5.0,,
58,芝,1400,重,2勝クラス,34.6,6.2,6.2,,
59,芝,1400,不良,2勝クラス,,,,,
60,芝,1400,全,3勝クラス,34.1,7.5,7.4,,
61,芝,1400,良,3勝クラス,33.9,7.6,7.5,,
62,芝,1400,稍重,3勝クラス,35.4,4.5,4.0,,
63,芝,1400,重,3勝クラス,,,,,
64,芝,1400,不良,3勝クラス,34.7,16.4,16.4,,
65,芝,1400,全,オープン,34.1,6.5,6.2,,
66,芝,1400,良,オープン,34.0,6.4,6.0,,
67,芝,1400,稍重,オープン,34.4,10.5,8.9,,
68,芝,1400,重,オープン,34.2,3.6,5.2,,
69,芝,1400,不良,オープン,35.3,6.5,6.5,,
70,芝,1600,全,all,34.7,6.7,6.1,,
71,芝,1600,良,all,34.5,6.7,6.1,,
72,芝,1600,稍重,all,34.9,5.8,5.4,,
73,芝,1600,重,all,35.7,7.8,6.5,,
74,芝,1600,不良,all,36.5,5.4,5.2,,
75,芝,1600,全,未勝利,35.2,6.3,5.6,,
76,芝,1600,良,未勝利,35.1,6.5,5.5,,
77,芝,1600,稍重,未勝利,35.0,6.5,6.3,,
78,芝,1600,重,未勝利,36.0,7.0,6.9,,
79,芝,1600,不良,未勝利,36.8,3.4,3.4,,
80,芝,1600,全,新馬,35.1,5.5,4.8,,
81,芝,1600,良,新馬,34.8,5.4,4.7,,
82,芝,1600,稍重,新馬,35.5,4.1,3.6,,
83,芝,1600,重,新馬,36.0,6.1,4.8,,
84,芝,1600,不良,新馬,36.8,8.4,8.0,,
85,芝,1600,全,1勝クラス,34.5,6.7,6.4,,
86,芝,1600,良,1勝クラス,34.4,6.2,6.0,,
87,芝,1600,稍重,1勝クラス,34.9,7.7,7.1,,
88,芝,1600,重,1勝クラス,34.9,18.0,15.4,,
89,芝,1600,不良,1勝クラス,,,,,
90,芝,1600,全,2勝クラス,34.1,7.6,7.1,,
91,芝,1600,良,2勝クラス,34.1,7.5,7.0,,
92,芝,1600,稍重,2勝クラス,34.1,8.8,8.4,,
93,芝,1600,重,2勝クラス,34.8,4.5,2.2,,
94,芝,1600,不良,2勝クラス,,,,,
95,芝,1600,全,3勝クラス,33.8,5.8,5.5,,
96,芝,1600,良,3勝クラス,33.7,5.4,5.4,,
97,芝,1600,稍重,3勝クラス,34.0,6.3,5.1,,
98,芝,1600,重,3勝クラス,34.9,6.8,6.8,,
99,芝,1600,不良,3勝クラス,,,,,
100,芝,1600,全,オープン,33.9,8.7,8.5,,
101,芝,1600,良,オープン,33.9,9.2,9.1,,
102,芝,1600,稍重,オープン,34.6,7.2,6.5,,
103,芝,1600,重,オープン,,,,,
104,芝,1600,不良,オープン,,,,,
105,芝,1800,全,all,34.6,6.6,6.0,,
106,芝,1800,良,all,34.4,6.6,6.1,,
107,芝,1800,稍重,all,34.9,5.5,4.8,,
108,芝,1800,重,all,35.3,6.5,5.6,,
109,芝,1800,不良,all,35.0,10.8,9.7,,
110,芝,1800,全,未勝利,34.9,5.9,5.2,,
111,芝,1800,良,未勝利,34.8,5.6,5.1,,
112,芝,1800,稍重,未勝利,35.1,5.1,3.4,,
113,芝,1800,重,未勝利,35.7,9.1,6.8,,
114,芝,1800,不良,未勝利,36.2,8.6,8.6,,
115,芝,1800,全,新馬,34.8,4.4,4.2,,
116,芝,1800,良,新馬,34.8,4.5,4.5,,
117,芝,1800,稍重,新馬,34.8,4.9,4.6,,
118,芝,1800,重,新馬,34.6,6.2,4.5,,
119,芝,1800,不良,新馬,,,,,
