,race_type,course_len,ground_state,class,avg_time
0,芝,1200,全,all,68794
1,芝,1200,良,all,68534
2,芝,1200,稍重,all,69633
3,芝,1200,重,all,69400
4,芝,1200,不,all,69750
5,芝,1200,全,未勝利,69280
6,芝,1200,良,未勝利,68970
7,芝,1200,稍重,未勝利,69620
8,芝,1200,重,未勝利,70466
9,芝,1200,不,未勝利,
10,芝,1200,全,新馬,70570
11,芝,1200,良,新馬,70025
12,芝,1200,稍重,新馬,71120
13,芝,1200,重,新馬,70000
14,芝,1200,不,新馬,
15,芝,1200,全,1勝クラス,68900
16,芝,1200,良,1勝クラス,68700
17,芝,1200,稍重,1勝クラス,69300
18,芝,1200,重,1勝クラス,69100
19,芝,1200,不,1勝クラス,
20,芝,1200,全,2勝クラス,68633
21,芝,1200,良,2勝クラス,68521
22,芝,1200,稍重,2勝クラス,68925
23,芝,1200,重,2勝クラス,
24,芝,1200,不,2勝クラス,69600
25,芝,1200,全,3勝クラス,68336
26,芝,1200,良,3勝クラス,68340
27,芝,1200,稍重,3勝クラス,68300
28,芝,1200,重,3勝クラス,
29,芝,1200,不,3勝クラス,
30,芝,1200,全,オープン,68151
31,芝,1200,良,オープン,68016
32,芝,1200,稍重,オープン,68700
33,芝,1200,重,オープン,68333
34,芝,1200,不,オープン,69900
35,芝,1400,全,all,81609
36,芝,1400,良,all,81320
37,芝,1400,稍重,all,82350
38,芝,1400,重,all,82693
39,芝,1400,不,all,83080
40,芝,1400,全,未勝利,81652
41,芝,1400,良,未勝利,81430
42,芝,1400,稍重,未勝利,81960
43,芝,1400,重,未勝利,82933
44,芝,1400,不,未勝利,83600
45,芝,1400,全,新馬,82685
46,芝,1400,良,新馬,82521
47,芝,1400,稍重,新馬,83050
48,芝,1400,重,新馬,83100
49,芝,1400,不,新馬,
50,芝,1400,全,1勝クラス,81585
51,芝,1400,良,1勝クラス,81216
52,芝,1400,稍重,1勝クラス,82833
53,芝,1400,重,1勝クラス,82025
54,芝,1400,不,1勝クラス,
55,芝,1400,全,2勝クラス,81468
56,芝,1400,良,2勝クラス,81180
57,芝,1400,稍重,2勝クラス,81725
58,芝,1400,重,2勝クラス,82725
59,芝,1400,不,2勝クラス,
60,芝,1400,全,3勝クラス,81133
61,芝,1400,良,3勝クラス,80960
62,芝,1400,稍重,3勝クラス,82100
63,芝,1400,重,3勝クラス,
64,芝,1400,不,3勝クラス,81800
65,芝,1400,全,オープン,81300
66,芝,1400,良,オープン,80877
67,芝,1400,稍重,オープン,82050
68,芝,1400,重,オープン,83200
69,芝,1400,不,オープン,83333
70,芝,1600,全,all,94616
71,芝,1600,良,all,94314
72,芝,1600,稍重,all,95324
73,芝,1600,重,all,96454
74,芝,1600,不,all,97866
75,芝,1600,全,未勝利,95051
76,芝,1600,良,未勝利,94664
77,芝,1600,稍重,未勝利,95844
78,芝,1600,重,未勝利,96650
79,芝,1600,不,未勝利,97300
80,芝,1600,全,新馬,96120
81,芝,1600,良,新馬,95727
82,芝,1600,稍重,新馬,96840
83,芝,1600,重,新馬,96725
84,芝,1600,不,新馬,98433
85,芝,1600,全,1勝クラス,94216
86,芝,1600,良,1勝クラス,94027
87,芝,1600,稍重,1勝クラス,94600
88,芝,1600,重,1勝クラス,98900
89,芝,1600,不,1勝クラス,
90,芝,1600,全,2勝クラス,93930
91,芝,1600,良,2勝クラス,93800
92,芝,1600,稍重,2勝クラス,94680
93,芝,1600,重,2勝クラス,93700
94,芝,1600,不,2勝クラス,
95,芝,1600,全,3勝クラス,93654
96,芝,1600,良,3勝クラス,93206
97,芝,1600,稍重,3勝クラス,94840
98,芝,1600,重,3勝クラス,94900
99,芝,1600,不,3勝クラス,
100,芝,1600,全,オープン,93551
101,芝,1600,良,オープン,93534
102,芝,1600,稍重,オープン,93733
103,芝,1600,重,オープン,
104,芝,1600,不,オープン,
105,芝,1800,全,all,107682
106,芝,1800,良,all,107276
107,芝,1800,稍重,all,108610
108,芝,1800,重,all,110057
109,芝,1800,不,all,109540
110,芝,1800,全,未勝利,107857
111,芝,1800,良,未勝利,107540
112,芝,1800,稍重,未勝利,109000
113,芝,1800,重,未勝利,109480
114,芝,1800,不,未勝利,109650
115,芝,1800,全,新馬,109712
116,芝,1800,良,新馬,109319
117,芝,1800,稍重,新馬,109785
118,芝,1800,重,新馬,111650
119,芝,1800,不,新馬,
120,芝,1800,全,1勝クラス,107051
121,芝,1800,良,1勝クラス,106666
122,芝,1800,稍重,1勝クラス,107900
123,芝,1800,重,1勝クラス,111900
124,芝,1800,不,1勝クラス,109500
125,芝,1800,全,2勝クラス,107318
126,芝,1800,良,2勝クラス,106625
127,芝,1800,稍重,2勝クラス,109750
128,芝,1800,重,2勝クラス,108900
129,芝,1800,不,2勝クラス,109450
130,芝,1800,全,3勝クラス,106163
131,芝,1800,良,3勝クラス,105585
132,芝,1800,稍重,3勝クラス,107175
133,芝,1800,重,3勝クラス,
134,芝,1800,不,3勝クラス,
135,芝,1800,全,オープン,106766
136,芝,1800,良,オープン,106563
137,芝,1800,稍重,オープン,107525
138,芝,1800,重,オープン,108200
139,芝,1800,不,オープン,
140,芝,2000,全,all,121384
141,芝,2000,良,all,121003
142,芝,2000,稍重,all,122207
143,芝,2000,重,all,123050
144,芝,2000,不,all,124500
145,芝,2000,全,未勝利,121793
146,芝,2000,良,未勝利,121318
147,芝,2000,稍重,未勝利,122816
148,芝,2000,重,未勝利,122100
149,芝,2000,不,未勝利,126800
150,芝,2000,全,新馬,123209
151,芝,2000,良,新馬,122934
152,芝,2000,稍重,新馬,123750
153,芝,2000,重,新馬,124040
154,芝,2000,不,新馬,
155,芝,2000,全,1勝クラス,121244
156,芝,2000,良,1勝クラス,120725
157,芝,2000,稍重,1勝クラス,121940
158,芝,2000,重,1勝クラス,123400
159,芝,2000,不,1勝クラス,122200
160,芝,2000,全,2勝クラス,120275
161,芝,2000,良,2勝クラス,120120
162,芝,2000,稍重,2勝クラス,121850
163,芝,2000,重,2勝クラス,120950
164,芝,2000,不,2勝クラス,
165,芝,2000,全,3勝クラス,120300
166,芝,2000,良,3勝クラス,120072
167,芝,2000,稍重,3勝クラス,120800
168,芝,2000,重,3勝クラス,
169,芝,2000,不,3勝クラス,
170,芝,2000,全,オープン,119857
171,芝,2000,良,オープン,119550
172,芝,2000,稍重,オープン,120200
173,芝,2000,重,オープン,122800
174,芝,2000,不,オープン,
175,芝,2200,全,all,134101
176,芝,2200,良,all,133632
177,芝,2200,稍重,all,136125
178,芝,2200,重,all,135257
179,芝,2200,不,all,136950
180,芝,2200,全,未勝利,135733
181,芝,2200,良,未勝利,134921
182,芝,2200,稍重,未勝利,137700
183,芝,2200,重,未勝利,136466
184,芝,2200,不,未勝利,139000
185,芝,2200,全,新馬,
186,芝,2200,良,新馬,
187,芝,2200,稍重,新馬,
188,芝,2200,重,新馬,
189,芝,2200,不,新馬,
190,芝,2200,全,1勝クラス,133623
191,芝,2200,良,1勝クラス,133414
192,芝,2200,稍重,1勝クラス,134800
193,芝,2200,重,1勝クラス,134500
194,芝,2200,不,1勝クラス,
195,芝,2200,全,2勝クラス,133800
196,芝,2200,良,2勝クラス,133726
197,芝,2200,稍重,2勝クラス,134900
198,芝,2200,重,2勝クラス,
199,芝,2200,不,2勝クラス,
200,芝,2200,全,3勝クラス,133516
201,芝,2200,良,3勝クラス,132600
202,芝,2200,稍重,3勝クラス,135800
203,芝,2200,重,3勝クラス,
204,芝,2200,不,3勝クラス,134900
