,2024105439
peds_0,デクラレーションオブウォー
peds_1,ラバニーユ
peds_2,War Front (米)
peds_3,Tempo West (米)
peds_4,クロフネ
peds_5,スパンゴールド
peds_6,Danzig (米)
peds_7,Starry Dreamer
peds_8,Rahy (米)
peds_9,Tempo (米)
peds_10,フレンチデピュティ
peds_11,ブルーアヴェニュー
peds_12,サンデーサイレンス
peds_13,ファレノプシス
peds_14,Northern Dancer (加)
peds_15,Pas de Nom (米)
peds_16,Rubiano (米)
peds_17,Lara's Star
peds_18,Blushing Groom (仏)
peds_19,Glorious Song (加)
peds_20,Gone West (米)
peds_21,Terpsichorist (米)
peds_22,Deputy Minister (加)
peds_23,Mitterand (米)
peds_24,Classic Go Go (米)
peds_25,Eliza Blue (米)
peds_26,Halo
peds_27,Wishing Well (米)
peds_28,ブライアンズタイム
peds_29,キャットクイル
peds_30,Nearctic (加)
peds_31,Natalma (米)
peds_32,Admiral's Voyage (米)
peds_33,Petitioner (英)
peds_34,Fappiano (米)
peds_35,Ruby Slippers (米)
peds_36,Forli (亜)
peds_37,True Reality (米)
peds_38,Red God (米)
peds_39,Runaway Bride (英)
peds_40,Halo
peds_41,Ballade (米)
peds_42,Mr. Prospector (米)
peds_43,Secrettame (米)
peds_44,Nijinsky (加)
peds_45,Glad Rags (愛)
peds_46,Vice Regent
peds_47,Mint Copy (加)
peds_48,Hold Your Peace (米)
peds_49,Laredo Lass (米)
peds_50,Pago Pago (豪)
peds_51,Classic Perfection (米)
peds_52,Icecapade
peds_53,コレラ
peds_54,Hail to Reason (米)
peds_55,Cosmah (米)
peds_56,Understanding (米)
peds_57,Mountain Flower (米)
peds_58,Roberto (米)
peds_59,Kelley's Day (米)
peds_60,Storm Cat (米)
peds_61,Pacific Princess (米)
