,2014103212
peds_0,ストリートセンス Street Sense(米)
peds_1,ビーナスライン
peds_2,Street Cry (愛)
peds_3,Bedazzle
peds_4,フジキセキ
peds_5,ホクトペンダント
peds_6,Machiavellian
peds_7,Helen Street
peds_8,Dixieland Band
peds_9,Majestic Legend
peds_10,サンデーサイレンス Sunday Silence(米)
peds_11,ミルレーサー Millracer(米)
peds_12,パークリージェント Park Regent(加)
peds_13,ホクトビーナス
peds_14,Mr. Prospector
peds_15,Coup de Folie
peds_16,Troy
peds_17,Waterway
peds_18,Northern Dancer
peds_19,Mississippi Mud
peds_20,His Majesty
peds_21,Long Legend
peds_22,Halo
peds_23,Wishing Well
peds_24,Le Fabuleux
peds_25,Marston's Mill
peds_26,Vice Regent
peds_27,Miss Attractive
peds_28,マルゼンスキー
peds_29,ホクトヒシヨウ
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Halo
peds_33,Raise the Standard
peds_34,Petingo
peds_35,La Milo
peds_36,Riverman
peds_37,Boulevard
peds_38,Nearctic
peds_39,Natalma
peds_40,Delta Judge
peds_41,Sand Buggy
peds_42,Ribot
peds_43,Flower Bowl
peds_44,Reviewer
peds_45,Lianga
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Wild Risk
peds_51,Anguar
peds_52,In Reality
peds_53,Millicent
peds_54,Northern Dancer
peds_55,Victoria Regina
peds_56,Victoria Park
peds_57,Nice Princess
peds_58,Nijinsky
peds_59,シル
peds_60,ボールドリック
peds_61,ギャラントグロウ
