,2020101898
peds_0,キズナ
peds_1,ヤマン
peds_2,ディープインパクト
peds_3,キャットクイル Catequil(加)
peds_4,ハービンジャー Harbinger(英)
peds_5,バブルドリーム Bubble Dream(仏)
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ウインドインハーヘア Wind in Her Hair(愛)
peds_8,Storm Cat (米)
peds_9,Pacific Princess
peds_10,Dansili
peds_11,Penang Pearl
peds_12,Akarad
peds_13,バブルプロスペクター Bubble Prospector(米)
peds_14,Halo
peds_15,Wishing Well
peds_16,Alzao
peds_17,Burghclere
peds_18,Storm Bird
peds_19,Terlingua
peds_20,Damascus
peds_21,Fiji
peds_22,デインヒル
peds_23,Hasili
peds_24,Bering
peds_25,Guapa
peds_26,Labus
peds_27,Licata
peds_28,Miswaki
peds_29,バブルカンパニー
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Sword Dancer
peds_43,Kerala
peds_44,Acropolis
peds_45,Rififi
peds_46,Danzig
peds_47,Razyana
peds_48,Kahyasi
peds_49,Kerali
peds_50,Arctic Tern
peds_51,Beaune
peds_52,Shareef Dancer
peds_53,Sauceboat
peds_54,Busted
peds_55,Cordovilla
peds_56,Abdos
peds_57,Gaia
peds_58,Mr. Prospector
peds_59,Hopespringseternal
peds_60,Lyphard
peds_61,Prodice
