,2023100588
peds_0,Magna Grecia (愛)
peds_1,ドルスノッテ Dolce Notte(愛)
peds_2,Invincible Spirit (愛)
peds_3,Cabaret
peds_4,The Gurkha (愛)
peds_5,Await
peds_6,Green Desert
peds_7,Rafha
peds_8,Galileo (愛)
peds_9,Witch of Fife
peds_10,Galileo (愛)
peds_11,Chintz
peds_12,パントレセレブル Peintre Celebre(米)
peds_13,Starring Role
peds_14,Danzig
peds_15,Foreign Courier
peds_16,Kris
peds_17,Eljazzi
peds_18,Sadler's Wells
peds_19,Urban Sea
peds_20,Lear Fan
peds_21,Fife
peds_22,Sadler's Wells
peds_23,Urban Sea
peds_24,Danehill Dancer
peds_25,Gold Dodger
peds_26,Nureyev
peds_27,Peinture Bleue
peds_28,Glenstal
peds_29,Tough Lady
peds_30,Northern Dancer
peds_31,Pas de Nom
peds_32,Sir Ivor
peds_33,Courtly Dee
peds_34,Sharpen Up
peds_35,Doubly Sure
peds_36,アーテイアス
peds_37,Border Bounty
peds_38,Northern Dancer
peds_39,Fairy Bridge
peds_40,Miswaki
peds_41,Allegretta
peds_42,Roberto
peds_43,Wac
peds_44,Lomond
peds_45,Fiddle-Faddle
peds_46,Northern Dancer
peds_47,Fairy Bridge
peds_48,Miswaki
peds_49,Allegretta
peds_50,デインヒル
peds_51,Mira Adonde
peds_52,Slew o' Gold
peds_53,Brooklyn's Dance
peds_54,Northern Dancer
peds_55,Special
peds_56,Alydar
peds_57,Petroleuse
peds_58,Northern Dancer
peds_59,Cloonlara
peds_60,Bay Express
peds_61,Nevetta
