,2023107222
peds_0,アドマイヤマーズ
peds_1,ベルワトリング  Belle Watling(智)
peds_2,ダイワメジャー
peds_3,ヴィアメディチ
peds_4,Dushyantor
peds_5,Biala
peds_6,サンデーサイレンス  Sunday Silence(米)
peds_7,スカーレットブーケ
peds_8,Medicean
peds_9,Via Milano
peds_10,Sadler's Wells  (米)
peds_11,Slightly Dangerous
peds_12,The Great Shark
peds_13,Damasquera
peds_14,Halo
peds_15,Wishing Well
peds_16,ノーザンテースト
peds_17,スカーレットインク
peds_18,Machiavellian
peds_19,Mystic Goddess
peds_20,Singspiel
peds_21,Salvinaxia
peds_22,Northern Dancer
peds_23,Fairy Bridge
peds_24,Roberto
peds_25,Where You Lead
peds_26,Storm Bird
peds_27,Hot Gossip
peds_28,Domineau
peds_29,Discografia
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Northern Dancer
peds_35,Lady Victoria
peds_36,Crimson Satan
peds_37,Consentida
peds_38,Mr. Prospector
peds_39,Coup de Folie
peds_40,Storm Bird
peds_41,Rose Goddess
peds_42,In the Wings
peds_43,Glorious Song
peds_44,Linamix
peds_45,Salve
peds_46,Nearctic
peds_47,Natalma
peds_48,Bold Reason
peds_49,Special
peds_50,Hail to Reason
peds_51,Bramalea
peds_52,Raise a Native
peds_53,Noblesse
peds_54,Northern Dancer
peds_55,South Ocean
peds_56,Correspondent
peds_57,Spotted Beauty
peds_58,Never Bend
peds_59,Pop's Pick
peds_60,Damascus Silver
peds_61,Secuestrada
