,2017100308
peds_0,タニノギムレット
peds_1,マヤノソーナ
peds_2,ブライアンズタイム Brian's Time(米)
peds_3,タニノクリスタル
peds_4,パントレセレブル Peintre Celebre(米)
peds_5,ジゼールペン Giselle Penn(米)
peds_6,Roberto
peds_7,Kelley's Day
peds_8,クリスタルパレス Crystal Palace(仏)
peds_9,タニノシーバード Tanino Sea-Bird(米)
peds_10,Nureyev
peds_11,Peinture Bleue
peds_12,Cozzene
peds_13,Garconniere
peds_14,Hail to Reason
peds_15,Bramalea
peds_16,Graustark
peds_17,Golden Trail
peds_18,Caro
peds_19,Hermieres
peds_20,Sea-Bird
peds_21,Flaxen
peds_22,Northern Dancer
peds_23,Special
peds_24,Alydar
peds_25,Petroleuse
peds_26,Caro
peds_27,Ride the Trails
peds_28,ゲイメセン
peds_29,Greedy of Gain
peds_30,Turn-to
peds_31,Nothirdchance
peds_32,Nashua
peds_33,Rarelea
peds_34,Ribot
peds_35,Flower Bowl
peds_36,Hasty Road
peds_37,Sunny Vale
peds_38,フォルティノ
peds_39,Chambord
peds_40,Sicambre
peds_41,Vieille Pierre
peds_42,Dan Cupid
peds_43,Sicalade
peds_44,Graustark
peds_45,Flavia
peds_46,Nearctic
peds_47,Natalma
peds_48,Forli
peds_49,Thong
peds_50,Raise a Native
peds_51,Sweet Tooth
peds_52,Habitat
peds_53,Plencia
peds_54,フォルティノ
peds_55,Chambord
peds_56,Prince John
peds_57,Wildwook
peds_58,Vaguely Noble
peds_59,Gay Missile
peds_60,Habitat
peds_61,Gently
