,2023101826
peds_0,マジェスティックウォリアー  Majestic Warrior(米)
peds_1,ヨドノスマイル
peds_2,A.P. Indy
peds_3,Dream Supreme
peds_4,タイキシャトル
peds_5,ヴィデオレター
peds_6,Seattle Slew
peds_7,Weekend Surprise
peds_8,Seeking the Gold
peds_9,Spinning Round
peds_10,Devil's Bag
peds_11,ウェルシュマフィン  Welsh Muffin(愛)
peds_12,スキャン  Scan(米)
peds_13,ホーマンマルサ
peds_14,Bold Reasoning
peds_15,My Charmer
peds_16,Secretariat
peds_17,Lassie Dear
peds_18,Mr. Prospector
peds_19,Con Game
peds_20,Dixieland Band
peds_21,Take Heart
peds_22,Halo
peds_23,Ballade
peds_24,Caerleon
peds_25,Muffitys
peds_26,Mr. Prospector
peds_27,Video
peds_28,プリンスオブバーズ
peds_29,ブラックレター
peds_30,Boldnesian
peds_31,Reason to Earn
peds_32,Poker
peds_33,Fair Charmer
peds_34,Bold Ruler
peds_35,Somethingroyal
peds_36,Buckpasser
peds_37,Gay Missile
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Buckpasser
peds_41,Broadway
peds_42,Northern Dancer
peds_43,Mississippi Mud
peds_44,Secretariat
peds_45,Deck Stewardess
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Herbager
peds_49,Miss Swapsco
peds_50,Nijinsky
peds_51,Foreseer
peds_52,Thatch
peds_53,Contrail
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Nijinsky
peds_57,Foreseer
peds_58,Storm Bird
peds_59,Special Key
peds_60,ハードツービート
peds_61,デユニラ
