,2022110038
peds_0,Iffraaj
peds_1,トゥウィンクルベリー
peds_2,Zafonic (米)
peds_3,Pastorale
peds_4,Kodiac
peds_5,Beatrix Potter
peds_6,Gone West
peds_7,Zaizafon
peds_8,Nureyev
peds_9,Park Appeal
peds_10,デインヒル Danehill(米)
peds_11,Rafha
peds_12,Cadeaux Genereux
peds_13,Great Joy
peds_14,Mr. Prospector
peds_15,Secrettame
peds_16,The Minstrel
peds_17,Mofida
peds_18,Northern Dancer
peds_19,Special
peds_20,Ahonoora
peds_21,Balidaress
peds_22,Danzig
peds_23,Razyana
peds_24,Kris
peds_25,Eljazzi
peds_26,Young Generation
peds_27,Smarten Up
peds_28,Grand Lodge
peds_29,Cheese Soup
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Secretariat
peds_33,Tamerett
peds_34,Northern Dancer
peds_35,Fleur
peds_36,Right Tack
peds_37,Wold Lass
peds_38,Nearctic
peds_39,Natalma
peds_40,Forli
peds_41,Thong
peds_42,Lorenzaccio
peds_43,Helen Nichols
peds_44,Balidar
peds_45,Innocence
peds_46,Northern Dancer
peds_47,Pas de Nom
peds_48,His Majesty
peds_49,Spring Adieu
peds_50,Sharpen Up
peds_51,Doubly Sure
peds_52,アーテイアス
peds_53,Border Bounty
peds_54,Balidar
peds_55,Brig O'Doon
peds_56,Sharpen Up
peds_57,L'Anguissola
peds_58,Chief's Crown
peds_59,La Papagena
peds_60,Spectacular Bid
peds_61,Avum
