,2017105388
peds_0,ジャスタウェイ
peds_1,ストゥデンテッサ Studentessa(亜)
peds_2,ハーツクライ
peds_3,シビル
peds_4,High Yield
peds_5,Student Body Pres
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,アイリッシュダンス
peds_8,Wild Again
peds_9,シャロン Charon(米)
peds_10,Storm Cat (米)
peds_11,Scoop the Gold
peds_12,Mr. Leader
peds_13,Guanajibena
peds_14,Halo
peds_15,Wishing Well
peds_16,トニービン
peds_17,ビューパーダンス
peds_18,Icecapade
peds_19,Bushel-n-Peck
peds_20,Mo Exception
peds_21,Double Wiggle
peds_22,Storm Bird
peds_23,Terlingua
peds_24,フォーティナイナー
peds_25,Leap Lively
peds_26,Hail to Reason
peds_27,Jolie Deja
peds_28,Outing Class
peds_29,チルドレンズアワー
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,カンパラ
peds_35,Severn Bridge
peds_36,Lyphard
peds_37,My Bupers
peds_38,Nearctic
peds_39,Shenanigans
peds_40,Khaled
peds_41,Dama
peds_42,Hard Work
peds_43,With Exception
peds_44,Sir Wiggle
peds_45,Blue Double
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Crimson Saint
peds_50,Mr. Prospector
peds_51,File
peds_52,Nijinsky
peds_53,Quilloquick
peds_54,Turn-to
peds_55,Nothirdchance
peds_56,Djeddah
peds_57,Bellesoeur
peds_58,Nasrullah
peds_59,Track Medal
peds_60,Tom Fool
peds_61,Sunset
