,2024103265
peds_0,ミスチヴィアスアレックス
peds_1,チョリータ
peds_2,Into Mischief (米)
peds_3,White Pants Night (米)
peds_4,メイショウボーラー
peds_5,スカラムーシュ
peds_6,Harlan's Holiday (米)
peds_7,Leslie's Lady (米)
peds_8,Speightstown (米)
peds_9,More d'Amour (米)
peds_10,タイキシャトル
peds_11,ナイスレイズ
peds_12,キングカメハメハ
peds_13,プリンセスリーマ
peds_14,Harlan (米)
peds_15,Christmas in Aiken (米)
peds_16,Tricky Creek (米)
peds_17,Crystal Lady (加)
peds_18,Gone West (米)
peds_19,Silken Cat (加)
peds_20,Tour d'Or (米)
peds_21,Love Connection (加)
peds_22,Devil's Bag (米)
peds_23,ウェルシュマフィン
peds_24,Storm Cat
peds_25,Nice Tradition (亜)
peds_26,Kingmambo (米)
peds_27,マンファス
peds_28,Affirmed
peds_29,First Fling (米)
peds_30,Storm Cat
peds_31,Country Romance (加)
peds_32,Affirmed
peds_33,Dowager (米)
peds_34,Clever Trick (米)
peds_35,Battle Creek Girl (米)
peds_36,Stop the Music (米)
peds_37,One Last Bird (米)
peds_38,Mr. Prospector
peds_39,Secrettame (米)
peds_40,Storm Cat
peds_41,Silken Doll (米)
peds_42,Medaille d'Or (加)
peds_43,Debby's Turn (米)  A
peds_44,Master Derby (米)
peds_45,Perfect Connection (加)
peds_46,Halo (米)
peds_47,Ballade (米)
peds_48,Caerleon (米)
peds_49,Muffitys (英)
peds_50,Storm Bird (加)
peds_51,Terlingua (米)
peds_52,Search Tradition (亜)
peds_53,Nice Dancing (亜)
peds_54,Mr. Prospector
peds_55,Miesque (米)
peds_56,ラストタイクーン
peds_57,Pilot Bird (英)
peds_58,Exclusive Native (米)
peds_59,Won't Tell You (米)
peds_60,Nijinsky (加)
peds_61,Fast Approach (米)
