,2023104079
peds_0,ビッグアーサー
peds_1,レスプロンディール
peds_2,サクラバクシンオー
peds_3,シヤボナ  Siyabona(米)
peds_4,オルフェーヴル
peds_5,トワエモア
peds_6,サクラユタカオー
peds_7,サクラハゴロモ
peds_8,Kingmambo  (米)
peds_9,Relish
peds_10,ステイゴールド
peds_11,オリエンタルアート
peds_12,エンパイアメーカー  Empire Maker(米)
peds_13,キョウエイフルハム
peds_14,テスコボーイ
peds_15,アンジェリカ
peds_16,ノーザンテースト
peds_17,クリアアンバー
peds_18,Mr. Prospector
peds_19,Miesque
peds_20,Sadler's Wells
peds_21,Reloy
peds_22,サンデーサイレンス
peds_23,ゴールデンサッシュ
peds_24,メジロマックイーン
peds_25,エレクトロアート
peds_26,Unbridled
peds_27,Toussaud
peds_28,ジェリ
peds_29,ケイシュウアップ
peds_30,Princely Gift
peds_31,Suncourt
peds_32,ネヴァービート
peds_33,スターハイネス
peds_34,Northern Dancer
peds_35,Lady Victoria
peds_36,Ambiopoise
peds_37,One Clear Call
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Nureyev
peds_41,Pasadoble
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Liloy
peds_45,Rescousse
peds_46,Halo
peds_47,Wishing Well
peds_48,ディクタス
peds_49,ダイナサッシュ
peds_50,メジロティターン
peds_51,メジロオーロラ
peds_52,ノーザンテースト
peds_53,グランマスティーヴンス
peds_54,Fappiano
peds_55,Gana Facil
peds_56,El Gran Senor
peds_57,Image of Reality
peds_58,Theatrical
peds_59,Garimpeiro
peds_60,Sovereign Dancer
peds_61,アップザアパラッチ
