,2017101826
peds_0,キズナ
peds_1,プリティメイズ
peds_2,ディープインパクト
peds_3,キャットクイル Catequil(加)
peds_4,ゼネラリスト
peds_5,ハートリープス
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ウインドインハーヘア Wind in Her Hair(愛)
peds_8,Storm Cat (米)
peds_9,Pacific Princess
peds_10,デインヒル Danehill(米)
peds_11,Ruthless Rose
peds_12,Be My Guest
peds_13,Aunty
peds_14,Halo
peds_15,Wishing Well
peds_16,Alzao
peds_17,Burghclere
peds_18,Storm Bird
peds_19,Terlingua
peds_20,Damascus
peds_21,Fiji
peds_22,Danzig
peds_23,Razyana
peds_24,Conquistador Cielo
peds_25,Unfurled
peds_26,Northern Dancer
peds_27,What a Treat
peds_28,Riverman
peds_29,Aunt Zara
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Sword Dancer
peds_43,Kerala
peds_44,Acropolis
peds_45,Rififi
peds_46,Northern Dancer
peds_47,Pas de Nom
peds_48,His Majesty
peds_49,Spring Adieu
peds_50,Mr. Prospector
peds_51,K D Princess
peds_52,Hoist the Flag
peds_53,Lemon Souffle
peds_54,Nearctic
peds_55,Natalma
peds_56,Tudor Minstrel
peds_57,Rare Treat
peds_58,Never Bend
peds_59,River Lady
peds_60,Great Nephew
peds_61,Alzara
