,2021105607
peds_0,モーリス
peds_1,ステファニーズキトゥン Stephanie's Kitten(米)
peds_2,スクリーンヒーロー
peds_3,メジロフランシス
peds_4,Kitten's Joy (米)
peds_5,Unfold the Rose
peds_6,グラスワンダー
peds_7,ランニングヒロイン
peds_8,カーネギー Carnegie(愛)
peds_9,メジロモントレー
peds_10,El Prado
peds_11,Kitten's First
peds_12,Catienus
peds_13,Bail Out Becky
peds_14,Silver Hawk
peds_15,Ameriflora
peds_16,サンデーサイレンス
peds_17,ダイナアクトレス
peds_18,Sadler's Wells
peds_19,Detroit
peds_20,モガミ
peds_21,メジロクインシー
peds_22,Sadler's Wells
peds_23,Lady Capulet
peds_24,Lear Fan
peds_25,That's My Hon
peds_26,Storm Cat
peds_27,ダイアモンドシティ
peds_28,Red Ransom
peds_29,Becky Be Good
peds_30,Roberto
peds_31,Gris Vitesse
peds_32,Danzig
peds_33,Graceful Touch
peds_34,Halo
peds_35,Wishing Well
peds_36,ノーザンテースト
peds_37,モデルスポート
peds_38,Northern Dancer
peds_39,Fairy Bridge
peds_40,Riverman
peds_41,Derna
peds_42,Lyphard
peds_43,ノーラック
peds_44,フィディオン
peds_45,メジロボサツ
peds_46,Northern Dancer
peds_47,Fairy Bridge
peds_48,Sir Ivor
peds_49,Cap and Bells
peds_50,Roberto
peds_51,Wac
peds_52,L'Enjoleur
peds_53,One Lane
peds_54,Storm Bird
peds_55,Terlingua
peds_56,Mr. Prospector
peds_57,Honey's Flag
peds_58,Roberto
peds_59,アラビアII
peds_60,Naskra
peds_61,Good Landing
