,2023105411
peds_0,リアルスティール
peds_1,ヴァルドブラムヘン  Waldblumchen(独)
peds_2,ディープインパクト
peds_3,ラヴズオンリーミー  Loves Only Me(米)
peds_4,Sea The Moon  (独)
peds_5,Waldblume
peds_6,サンデーサイレンス  Sunday Silence(米)
peds_7,ウインドインハーヘア  Wind in Her Hair(愛)
peds_8,Storm Cat  (米)
peds_9,Monevassia
peds_10,Sea The Stars  Sea the Stars(愛)
peds_11,Sanwa
peds_12,Halling
peds_13,Wurftaube
peds_14,Halo
peds_15,Wishing Well
peds_16,Alzao
peds_17,Burghclere
peds_18,Storm Bird
peds_19,Terlingua
peds_20,Mr. Prospector
peds_21,Miesque
peds_22,Cape Cross
peds_23,Urban Sea
peds_24,Monsun
peds_25,Sacarina
peds_26,Diesis
peds_27,Dance Machine
peds_28,Acatenango
peds_29,Wurfbahn
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Raise a Native
peds_43,Gold Digger
peds_44,Nureyev
peds_45,Pasadoble
peds_46,Green Desert
peds_47,Park Appeal
peds_48,Miswaki
peds_49,Allegretta
peds_50,Konigsstuhl
peds_51,Mosella
peds_52,オールドヴィック
peds_53,Brave Lass
peds_54,Sharpen Up
peds_55,Doubly Sure
peds_56,Green Dancer
peds_57,Never a Lady
peds_58,Surumu
peds_59,Aggravate
peds_60,Frontal
peds_61,Wolkenpracht
