,2022103229
peds_0,ウォータービルド
peds_1,トレースイスラ
peds_2,ディープインパクト
peds_3,ウォーターエナン
peds_4,サウスヴィグラス
peds_5,メイショウオウヒ
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ウインドインハーヘア Wind in Her Hair(愛)
peds_8,ボストンハーバー Boston Harbor(米)
peds_9,Scrape
peds_10,エンドスウィープ End Sweep(米)
peds_11,ダーケストスター Darkest Star(米)
peds_12,マンハッタンカフェ
peds_13,アルペンローズ Alpine Rose(米)
peds_14,Halo
peds_15,Wishing Well
peds_16,Alzao
peds_17,Burghclere
peds_18,Capote
peds_19,Harbor Springs
peds_20,Mr. Prospector
peds_21,File
peds_22,フォーティナイナー
peds_23,Broom Dance
peds_24,Star de Naskra
peds_25,Minnie Riperton
peds_26,サンデーサイレンス
peds_27,サトルチェンジ
peds_28,Kris S.
peds_29,Amizette
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Seattle Slew
peds_39,Too Bald
peds_40,Vice Regent
peds_41,Tinnitus
peds_42,Raise a Native
peds_43,Gold Digger
peds_44,Tom Rolfe
peds_45,Continue
peds_46,Mr. Prospector
peds_47,File
peds_48,Dance Spell
peds_49,Witching Hour
peds_50,Naskra
peds_51,Candle Star
peds_52,Cornish Prince
peds_53,English Harbor
peds_54,Halo
peds_55,Wishing Well
peds_56,Law Society
peds_57,Santa Luciana
peds_58,Roberto
peds_59,Sharp Queen
peds_60,フォーティナイナー
peds_61,Courtly Dee
