,2017106344
peds_0,ダンカーク Dunkirk(米)
peds_1,マロノヴィーナス
peds_2,Unbridled's Song (米)
peds_3,Secret Status
peds_4,タニノギムレット
peds_5,タンザナイト
peds_6,Unbridled
peds_7,Trolley Song
peds_8,A.P. Indy
peds_9,Private Status
peds_10,ブライアンズタイム Brian's Time(米)
peds_11,タニノクリスタル
peds_12,サンデーサイレンス Sunday Silence(米)
peds_13,キャサリーンパー Catherine Parr(米)
peds_14,Fappiano
peds_15,Gana Facil
peds_16,Caro
peds_17,Lucky Spell
peds_18,Seattle Slew
peds_19,Weekend Surprise
peds_20,Alydar
peds_21,Miss Eva
peds_22,Roberto
peds_23,Kelley's Day
peds_24,クリスタルパレス
peds_25,タニノシーバード
peds_26,Halo
peds_27,Wishing Well
peds_28,Riverman
peds_29,Regal Exception
peds_30,Mr. Prospector
peds_31,Killaloe
peds_32,Le Fabuleux
peds_33,Charedi
peds_34,フォルティノ
peds_35,Chambord
peds_36,Lucky Mel
peds_37,Incantation
peds_38,Bold Reasoning
peds_39,My Charmer
peds_40,Secretariat
peds_41,Lassie Dear
peds_42,Raise a Native
peds_43,Sweet Tooth
peds_44,Con Brio
peds_45,Apolinea
peds_46,Hail to Reason
peds_47,Bramalea
peds_48,Graustark
peds_49,Golden Trail
peds_50,Caro
peds_51,Hermieres
peds_52,Sea-Bird
peds_53,Flaxen
peds_54,Hail to Reason
peds_55,Cosmah
peds_56,Understanding
peds_57,Mountain Flower
peds_58,Never Bend
peds_59,River Lady
peds_60,Ribot
peds_61,Rajput Princess
